gate,CC0,CC1,CO,is_trojan
g0,4,8,86,0
g1,15,13,143,0
g2,15,13,143,0
g3,15,13,143,0
g4,13,12,129,0
g5,13,12,129,0
g6,13,12,129,0
g7,15,13,143,0
g8,15,13,143,0
g9,13,12,129,0
g10,15,13,143,0
g11,13,12,129,0
g12,13,12,129,0
g13,15,13,143,0
g14,15,13,143,0
g15,15,13,143,0
g16,13,12,129,0
g17,13,12,129,0
g18,15,13,143,0
g19,13,12,129,0
g20,13,12,129,0
g21,9,18,149,0
g22,9,18,149,0
g23,8,17,134,0
g24,9,18,149,0
g25,8,17,134,0
g26,8,17,134,0
g27,7,93,129,0
g28,9,18,149,0
g29,9,18,149,0
g30,8,17,134,0
g31,9,18,149,0
g32,8,17,134,0
g33,9,18,149,0
g34,8,17,134,0
g35,8,17,134,0
g36,9,17,149,0
g37,9,18,149,0
g38,8,16,134,0
g39,7,92,120,0
g40,8,17,134,0
g41,8,17,134,0
g42,4,11,138,0
g43,5,12,153,0
g44,4,11,138,0
g45,5,12,153,0
g46,4,11,138,0
g47,4,11,138,0
g48,5,12,153,0
g49,4,11,138,0
g50,5,12,153,0
g51,5,12,153,0
g52,4,11,138,0
g53,5,12,153,0
g54,5,12,153,0
g55,4,11,138,0
g56,5,12,153,0
g57,4,11,138,0
g58,4,11,138,0
g59,5,12,153,0
g60,4,11,138,0
g61,5,12,153,0
g62,9,18,149,0
g63,4,7,161,0
g64,4,7,145,0
g65,2,2,107,0
g66,12,9,139,0
g67,11,8,155,0
g68,12,9,155,0
g69,4,7,145,0
g70,4,7,145,0
g71,12,9,155,0
g72,4,7,145,0
g73,87,6,135,0
g74,12,9,139,0
g75,4,7,161,0
g76,4,7,161,0
g77,4,7,145,0
g78,12,9,155,0
g79,12,9,139,0
g80,12,9,155,0
g81,4,7,161,0
g82,12,9,155,0
g83,4,7,161,0
g84,4,7,145,0
g85,4,7,161,0
g86,12,9,139,0
g87,4,7,161,0
g88,12,9,155,0
g89,12,9,139,0
g90,4,7,145,0
g91,12,9,139,0
g92,4,7,145,0
g93,12,9,139,0
g94,12,9,155,0
g95,11,8,139,0
g96,12,9,139,0
g97,4,7,161,0
g98,87,6,125,0
g99,4,7,161,0
g100,4,7,145,0
g101,12,9,139,0
g102,4,7,145,0
g103,4,7,161,0
g104,12,9,155,0
g105,12,9,155,0
g106,5,8,161,0
g107,4,7,146,0
g108,7,3,0,0
g109,7,3,0,0
g110,7,3,0,0
g111,7,3,0,0
g112,7,3,0,0
g113,7,3,0,0
g114,7,3,0,0
g115,7,3,0,0
g116,7,3,0,0
g117,7,3,0,0
g118,7,3,0,0
g119,7,3,0,0
g120,6,3,95,0
g121,6,3,99,0
g122,6,3,99,0
g123,6,3,99,0
g124,6,3,99,0
g125,6,3,99,0
g126,6,3,99,0
g127,6,3,99,0
g128,6,3,99,0
g129,6,3,99,0
g130,6,3,99,0
g131,6,3,87,0
g132,6,3,95,0
g133,6,3,101,0
g134,6,3,102,0
g135,6,3,102,0
g136,6,3,102,0
g137,6,3,102,0
g138,6,3,102,0
g139,6,3,102,0
g140,6,3,102,0
g141,6,3,102,0
g142,6,3,99,0
g143,6,3,87,0
g144,6,3,45,0
g145,6,3,45,0
g146,6,3,42,0
g147,7,3,253,0
g148,7,3,324,0
g149,7,3,558,0
g150,7,3,627,0
g151,7,3,710,0
g152,7,3,837,0
g153,7,3,934,0
g154,7,3,1034,0
g155,7,3,1171,0
g156,7,3,1185,0
g157,7,3,1814,0
g158,7,3,1634,0
g159,7,3,3789,0
g160,7,3,0,0
g161,6,3,7,0
g162,7,3,0,0
g163,25,23,7,0
g164,73,30,7,0
g165,73,30,7,0
g166,73,30,7,0
g167,73,30,7,0
g168,73,30,7,0
g169,73,30,7,0
g170,11,22,21,0
g171,73,30,7,0
g172,73,30,7,0
g173,69,30,7,0
g174,73,30,7,0
g175,11,12,3796,0
g176,73,30,7,0
g177,62,29,18,0
g178,60,29,16,0
g179,62,29,18,0
g180,62,29,18,0
g181,62,29,18,0
g182,62,29,18,0
g183,62,29,18,0
g184,5,21,27,0
g185,62,29,18,0
g186,62,29,18,0
g187,63,27,7,0
g188,62,29,18,0
g189,6,26,3801,0
g190,62,29,18,0
g191,54,28,26,0
g192,54,28,26,0
g193,54,28,26,0
g194,52,28,24,0
g195,54,28,26,0
g196,54,28,26,0
g197,54,28,26,0
g198,54,28,26,0
g199,54,28,26,0
g200,56,28,14,0
g201,54,28,26,0
g202,5,245,27,0
g203,54,28,26,0
g204,4,3752,44,0
g205,29,41,51,0
g206,29,38,51,0
g207,29,41,51,0
g208,29,38,51,0
g209,29,38,51,0
g210,29,38,51,0
g211,29,38,51,0
g212,29,42,51,0
g213,27,27,49,0
g214,32,31,38,0
g215,29,41,51,0
g216,29,41,51,0
g217,3744,293,52,0
g218,226,2759,46,0
g219,145,3762,200,0
g220,147,3743,198,0
g221,24,27,56,0
g222,110,2777,162,0
g223,115,2758,157,0
g224,24,27,56,0
g225,24,27,56,0
g226,24,27,56,0
g227,24,34,52,0
g228,24,27,56,0
g229,24,27,56,0
g230,24,27,56,0
g231,24,27,56,0
g232,23,27,47,0
g233,24,27,56,0
g234,24,27,56,0
g235,11,12,1041,0
g236,11,12,1178,0
g237,11,12,1192,0
g238,11,12,1821,0
g239,11,12,941,0
g240,17,40,63,0
g241,13,55,19,0
g242,17,37,63,0
g243,17,40,63,0
g244,17,37,63,0
g245,17,37,63,0
g246,17,37,63,0
g247,17,37,63,0
g248,17,41,63,0
g249,14,26,62,0
g250,17,40,63,0
g251,19,152,51,0
g252,11,12,260,0
g253,11,12,331,0
g254,11,12,565,0
g255,11,12,634,0
g256,11,12,717,0
g257,17,40,63,0
g258,11,12,844,0
g259,11,12,1641,0
g260,2481,260,434,0
g261,10,86,70,0
g262,10,71,70,0
g263,10,86,70,0
g264,10,71,70,0
g265,10,86,70,0
g266,10,71,70,0
g267,10,86,70,0
g268,10,71,70,0
g269,10,86,70,0
g270,10,71,70,0
g271,8,76,68,0
g272,10,86,70,0
g273,10,71,70,0
g274,10,86,70,0
g275,10,71,70,0
g276,10,86,70,0
g277,10,71,70,0
g278,10,86,70,0
g279,9,151,61,0
g280,9,166,61,0
g281,10,71,70,0
g282,10,86,70,0
g283,10,71,70,0
g284,6,967,1046,0
g285,6,1108,1183,0
g286,6,1122,1197,0
g287,6,1747,1826,0
g288,6,1577,1646,0
g289,6,37,265,0
g290,6,259,336,0
g291,6,491,570,0
g292,6,560,639,0
g293,6,643,722,0
g294,6,772,849,0
g295,6,869,946,0
g296,8,62,68,0
g297,1550,144,2412,0
g298,7,28,73,0
g299,6,55,26,0
g300,6,54,26,0
g301,7,28,73,0
g302,2488,267,451,0
g303,7,28,73,0
g304,7,28,73,0
g305,7,28,73,0
g306,7,28,69,0
g307,7,28,73,0
g308,7,28,73,0
g309,7,28,73,0
g310,7,28,73,0
g311,7,28,73,0
g312,12,29,68,0
g313,11,379,69,0
g314,11,26,69,0
g315,12,29,68,0
g316,11,456,69,0
g317,11,26,69,0
g318,12,29,68,0
g319,11,579,69,0
g320,11,26,69,0
g321,12,29,68,0
g322,11,670,69,0
g323,11,26,69,0
g324,12,29,68,0
g325,11,762,69,0
g326,11,26,69,0
g327,12,29,68,0
g328,12,33,64,0
g329,11,898,69,0
g330,11,26,69,0
g331,12,29,68,0
g332,11,907,69,0
g333,11,36,65,0
g334,11,26,69,0
g335,12,29,68,0
g336,12,29,64,0
g337,11,847,69,0
g338,11,26,69,0
g339,12,29,68,0
g340,11,316,69,0
g341,11,45,59,0
g342,11,26,59,0
g343,12,30,58,0
g344,11,241,69,0
g345,12,29,68,0
g346,11,26,69,0
g347,11,26,69,0
g348,6,39,74,0
g349,5,240,75,0
g350,6,28,74,0
g351,6,28,74,0
g352,6,28,74,0
g353,6,28,74,0
g354,6,28,74,0
g355,6,28,74,0
g356,6,28,74,0
g357,6,28,74,0
g358,6,28,74,0
g359,6,28,74,0
g360,6,39,74,0
g361,6,36,74,0
g362,6,39,74,0
g363,6,36,74,0
g364,6,36,74,0
g365,6,35,70,0
g366,6,36,74,0
g367,6,36,74,0
g368,6,40,74,0
g369,6,29,64,0
g370,637,143,3325,0
g371,6,39,74,0
g372,5,378,75,0
g373,5,40,75,0
g374,5,455,75,0
g375,5,40,75,0
g376,5,578,75,0
g377,5,40,75,0
g378,5,669,75,0
g379,5,40,75,0
g380,5,761,75,0
g381,5,40,75,0
g382,5,897,75,0
g383,5,40,75,0
g384,5,41,65,0
g385,5,906,75,0
g386,5,176,71,0
g387,5,40,75,0
g388,5,30,71,0
g389,5,846,75,0
g390,5,40,75,0
g391,5,736,65,0
g392,57,9,73,0
g393,5,1572,65,0
g394,5,40,75,0
g395,5,315,75,0
g396,5,43,75,0
g397,5,1742,75,0
g398,5,638,75,0
g399,5,43,75,0
g400,5,40,75,0
g401,5,767,75,0
g402,5,40,75,0
g403,5,555,75,0
g404,5,864,75,0
g405,5,43,75,0
g406,5,962,75,0
g407,5,40,75,0
g408,5,32,71,0
g409,5,40,75,0
g410,5,35,71,0
g411,5,1117,75,0
g412,33,5,47,0
g413,5,40,75,0
g414,5,44,65,0
g415,5,254,75,0
g416,5,35,75,0
g417,5,39,75,0
g418,5,1103,75,0
g419,5,43,75,0
g420,5,486,75,0
g421,6,28,70,0
g422,33,5,48,0
g423,6,26,64,0
g424,3404,288,537,0
g425,23,6,78,0
g426,23,6,78,0
g427,23,6,78,0
g428,23,6,78,0
g429,23,6,78,0
g430,23,6,78,0
g431,23,6,74,0
g432,23,6,78,0
g433,23,6,78,0
g434,23,6,78,0
g435,23,6,78,0
g436,71,9,73,0
g437,5,25,65,0
g438,21,5,281,0
g439,2214,371,701,0
g440,1848,287,2093,0
g441,14,8,116,0
g442,16,5,77,0
g443,18,5,72,0
g444,7,10,83,0
g445,2226,367,713,0
g446,23,5,75,0
g447,18,4,63,0
g448,18,4,229,0
g449,16,4,32,0
g450,20,4,60,0
g451,4,11,1199,0
g452,4,11,97,0
g453,4,11,851,0
g454,4,11,1185,0
g455,1356,634,1583,0
g456,21,37,60,0
g457,4,11,97,0
g458,20,36,60,0
g459,912,389,3050,0
g460,288,109,2651,0
g461,4,11,97,0
g462,4,11,1648,0
g463,2211,651,1751,0
g464,869,366,2070,0
g465,349,141,3613,0
g466,4,11,97,0
g467,4,11,3803,0
g468,4,11,97,0
g469,4,11,97,0
g470,4,11,724,0
g471,4,11,1828,0
g472,4,11,97,0
g473,4,11,97,0
g474,4,11,1048,0
g475,4,11,97,0
g476,4,11,93,0
g477,4,11,97,0
g478,4,11,97,0
g479,4,11,97,0
g480,4,11,97,0
g481,4,11,97,0
g482,4,11,97,0
g483,4,11,97,0
g484,4,11,97,0
g485,4,11,572,0
g486,4,11,97,0
g487,4,11,97,0
g488,4,11,267,0
g489,4,11,948,0
g490,4,11,97,0
g491,4,11,338,0
g492,4,11,641,0
g493,9,8,121,0
g494,9,8,39,0
g495,4,11,93,0
g496,11,4,70,0
g497,11,4,87,0
g498,11,4,87,0
g499,14,44,67,0
g500,337,146,3604,0
g501,276,114,2639,0
g502,863,370,2052,0
g503,679,286,3262,0
g504,12,42,68,0
g505,1350,638,1565,0
g506,1168,518,2773,0
g507,21,24,94,0
g508,14,16,142,0
g509,14,16,142,0
g510,16,13,94,0
g511,13,14,128,0
g512,93,8,119,0
g513,13,14,128,0
g514,14,16,142,0
g515,742,744,94,0
g516,21,24,94,0
g517,4,8,858,0
g518,4,8,1055,0
g519,22,23,91,0
g520,4,8,731,0
g521,4,8,3810,0
g522,4,8,955,0
g523,4,8,274,0
g524,4,8,1192,0
g525,114,108,2825,0
g526,4,8,648,0
g527,498,499,2441,0
g528,847,845,92,0
g529,4,8,1206,0
g530,19,22,91,0
g531,22,23,91,0
g532,4,8,1835,0
g533,4,8,345,0
g534,4,8,579,0
g535,19,22,91,0
g536,469,471,92,0
g537,4,8,1655,0
g538,42,57,88,0
g539,19,22,91,0
g540,173,169,2766,0
g541,4,7,104,0
g542,4,7,104,0
g543,4,7,104,0
g544,7,4,92,0
g545,4,7,104,0
g546,4,7,104,0
g547,4,7,104,0
g548,4,7,104,0
g549,4,7,104,0
g550,4,7,104,0
g551,4,7,104,0
g552,4,7,98,0
g553,4,7,98,0
g554,4,7,98,0
g555,4,7,98,0
g556,4,7,98,0
g557,4,7,100,0
g558,4,7,98,0
g559,4,7,98,0
g560,4,7,98,0
g561,4,7,98,0
g562,4,7,98,0
g563,4,7,94,0
g564,4,7,44,0
g565,4,7,44,0
g566,4,7,86,0
g567,4,7,298,0
g568,21,24,94,0
g569,13,14,128,0
g570,559,557,94,0
g571,21,20,94,0
g572,13,14,128,0
g573,94,8,133,0
g574,13,14,128,0
g575,827,833,94,0
g576,13,14,128,0
g577,14,16,142,0
g578,21,24,94,0
g579,13,14,128,0
g580,21,24,94,0
g581,14,11,92,0
g582,14,16,142,0
g583,14,16,142,0
g584,221,223,94,0
g585,887,881,94,0
g586,13,14,128,0
g587,14,16,142,0
g588,359,361,94,0
g589,296,298,94,0
g590,21,24,94,0
g591,14,16,142,0
g592,14,16,142,0
g593,878,873,94,0
g594,13,14,128,0
g595,14,16,142,0
g596,21,24,94,0
g597,157,159,90,0
g598,11,8,90,0
g599,436,438,94,0
g600,21,24,94,0
g601,13,14,128,0
g602,650,648,94,0
g603,370,365,2569,0
g604,1725,1725,92,0
g605,393,388,3569,0
g606,15,164,88,0
g607,146,140,3816,0
g608,18,17,87,0
g609,945,947,92,0
g610,22,23,91,0
g611,286,292,3676,0
g612,1100,1096,92,0
g613,22,23,91,0
g614,1086,1082,92,0
g615,518,519,3444,0
g616,750,748,92,0
g617,237,235,92,0
g618,638,633,2301,0
g619,260,266,2679,0
g620,202,198,3760,0
g621,621,623,92,0
g622,655,650,3307,0
g623,19,22,91,0
g624,538,540,92,0
g625,19,22,91,0
g626,14,20,83,0
g627,22,25,75,0
g628,12,19,81,0
g629,717,718,84,0
g630,23,24,73,0
g631,1555,1556,82,0
g632,13,4,67,0
g633,11,4,82,0
g634,107,113,2808,0
g635,67,97,2848,0
g636,168,172,2747,0
g637,69,127,2876,0
g638,106,186,2809,0
g639,265,259,2650,0
g640,125,203,2870,0
g641,154,217,2755,0
g642,364,369,2551,0
g643,150,297,2822,0
g644,220,323,2695,0
g645,498,497,2417,0
g646,222,379,2796,0
g647,278,413,2636,0
g648,632,637,2283,0
g649,281,485,2768,0
g650,360,469,2555,0
g651,717,716,85,0
g652,332,550,2692,0
g653,385,626,416,0
g654,832,826,95,0
g655,439,582,603,0
g656,442,579,479,0
g657,880,886,95,0
g658,434,613,624,0
g659,453,569,522,0
g660,872,877,95,0
g661,435,601,656,0
g662,443,511,524,0
g663,743,741,95,0
g664,392,519,643,0
g665,350,522,486,0
g666,647,649,95,0
g667,377,417,631,0
