gate,CC0,CC1,CO,is_trojan
g0,7,3,0,0
g1,7,3,0,0
g2,7,3,231,0
g3,7,3,231,0
g4,7,3,231,0
g5,7,3,231,0
g6,7,3,231,0
g7,7,3,231,0
g8,7,3,231,0
g9,7,3,231,0
g10,7,3,256,0
g11,7,3,256,0
g12,7,3,231,0
g13,7,3,230,0
g14,7,3,230,0
g15,7,3,246,0
g16,7,3,226,0
g17,7,3,226,0
g18,7,3,228,0
g19,7,3,228,0
g20,7,3,228,0
g21,7,3,228,0
g22,7,3,228,0
g23,7,3,228,0
g24,7,3,228,0
g25,7,3,228,0
g26,7,3,253,0
g27,7,3,253,0
g28,7,3,228,0
g29,7,3,227,0
g30,7,3,227,0
g31,7,3,243,0
g32,7,3,223,0
g33,7,3,223,0
g34,7,3,228,0
g35,7,3,228,0
g36,7,3,228,0
g37,7,3,228,0
g38,7,3,228,0
g39,7,3,228,0
g40,7,3,228,0
g41,7,3,228,0
g42,7,3,253,0
g43,7,3,253,0
g44,7,3,228,0
g45,7,3,227,0
g46,7,3,227,0
g47,7,3,243,0
g48,7,3,223,0
g49,7,3,223,0
g50,7,3,225,0
g51,7,3,225,0
g52,7,3,225,0
g53,7,3,225,0
g54,7,3,225,0
g55,7,3,225,0
g56,7,3,225,0
g57,7,3,225,0
g58,7,3,250,0
g59,7,3,250,0
g60,7,3,225,0
g61,7,3,224,0
g62,7,3,224,0
g63,7,3,240,0
g64,7,3,220,0
g65,7,3,220,0
g66,7,3,228,0
g67,7,3,228,0
g68,7,3,228,0
g69,7,3,228,0
g70,7,3,228,0
g71,7,3,228,0
g72,7,3,228,0
g73,7,3,228,0
g74,7,3,253,0
g75,7,3,253,0
g76,7,3,228,0
g77,7,3,227,0
g78,7,3,227,0
g79,7,3,243,0
g80,7,3,223,0
g81,7,3,223,0
g82,7,3,225,0
g83,7,3,225,0
g84,7,3,225,0
g85,7,3,225,0
g86,7,3,225,0
g87,7,3,225,0
g88,7,3,225,0
g89,7,3,225,0
g90,7,3,250,0
g91,7,3,250,0
g92,7,3,225,0
g93,7,3,224,0
g94,7,3,224,0
g95,7,3,240,0
g96,7,3,220,0
g97,7,3,220,0
g98,7,3,225,0
g99,7,3,225,0
g100,7,3,225,0
g101,7,3,225,0
g102,7,3,225,0
g103,7,3,225,0
g104,7,3,225,0
g105,7,3,225,0
g106,7,3,250,0
g107,7,3,250,0
g108,7,3,225,0
g109,7,3,224,0
g110,7,3,224,0
g111,7,3,240,0
g112,7,3,220,0
g113,7,3,220,0
g114,7,3,222,0
g115,7,3,222,0
g116,7,3,222,0
g117,7,3,222,0
g118,7,3,222,0
g119,7,3,222,0
g120,7,3,222,0
g121,7,3,222,0
g122,7,3,247,0
g123,7,3,247,0
g124,7,3,222,0
g125,7,3,221,0
g126,7,3,221,0
g127,7,3,237,0
g128,7,3,217,0
g129,7,3,217,0
g130,7,3,228,0
g131,7,3,228,0
g132,7,3,228,0
g133,7,3,228,0
g134,7,3,228,0
g135,7,3,228,0
g136,7,3,228,0
g137,7,3,228,0
g138,7,3,253,0
g139,7,3,253,0
g140,7,3,228,0
g141,7,3,227,0
g142,7,3,227,0
g143,7,3,243,0
g144,7,3,223,0
g145,7,3,223,0
g146,7,3,225,0
g147,7,3,225,0
g148,7,3,225,0
g149,7,3,225,0
g150,7,3,225,0
g151,7,3,225,0
g152,7,3,225,0
g153,7,3,225,0
g154,7,3,250,0
g155,7,3,250,0
g156,7,3,225,0
g157,7,3,224,0
g158,7,3,224,0
g159,7,3,240,0
g160,7,3,220,0
g161,7,3,220,0
g162,7,3,225,0
g163,7,3,225,0
g164,7,3,225,0
g165,7,3,225,0
g166,7,3,225,0
g167,7,3,225,0
g168,7,3,225,0
g169,7,3,225,0
g170,7,3,250,0
g171,7,3,250,0
g172,7,3,225,0
g173,7,3,224,0
g174,7,3,224,0
g175,7,3,240,0
g176,7,3,220,0
g177,7,3,220,0
g178,7,3,222,0
g179,7,3,222,0
g180,7,3,222,0
g181,7,3,222,0
g182,7,3,222,0
g183,7,3,222,0
g184,7,3,222,0
g185,7,3,222,0
g186,7,3,247,0
g187,7,3,247,0
g188,7,3,222,0
g189,7,3,221,0
g190,7,3,221,0
g191,7,3,237,0
g192,7,3,217,0
g193,7,3,217,0
g194,7,3,224,0
g195,7,3,224,0
g196,7,3,224,0
g197,7,3,224,0
g198,7,3,224,0
g199,7,3,224,0
g200,7,3,224,0
g201,7,3,224,0
g202,7,3,250,0
g203,7,3,250,0
g204,7,3,224,0
g205,7,3,223,0
g206,7,3,223,0
g207,7,3,240,0
g208,7,3,219,0
g209,7,3,219,0
g210,7,3,221,0
g211,7,3,221,0
g212,7,3,221,0
g213,7,3,221,0
g214,7,3,221,0
g215,7,3,221,0
g216,7,3,221,0
g217,7,3,221,0
g218,7,3,247,0
g219,7,3,247,0
g220,7,3,221,0
g221,7,3,220,0
g222,7,3,220,0
g223,7,3,237,0
g224,7,3,216,0
g225,7,3,216,0
g226,7,3,221,0
g227,7,3,221,0
g228,7,3,221,0
g229,7,3,221,0
g230,7,3,221,0
g231,7,3,221,0
g232,7,3,221,0
g233,7,3,221,0
g234,7,3,247,0
g235,7,3,247,0
g236,7,3,221,0
g237,7,3,220,0
g238,7,3,220,0
g239,7,3,237,0
g240,7,3,216,0
g241,7,3,216,0
g242,7,3,218,0
g243,7,3,218,0
g244,7,3,218,0
g245,7,3,218,0
g246,7,3,218,0
g247,7,3,218,0
g248,7,3,218,0
g249,7,3,218,0
g250,7,3,244,0
g251,7,3,244,0
g252,7,3,218,0
g253,7,3,217,0
g254,7,3,217,0
g255,7,3,234,0
g256,7,3,213,0
g257,7,3,213,0
g258,7,3,70,0
g259,7,3,96,0
g260,7,3,179,0
g261,7,3,242,0
g262,7,3,102,0
g263,7,3,102,0
g264,7,3,102,0
g265,7,3,102,0
g266,7,3,70,0
g267,7,3,92,0
g268,7,3,179,0
g269,7,3,245,0
g270,7,3,283,0
g271,7,3,274,0
g272,7,3,259,0
g273,7,3,237,0
g274,7,3,46,0
g275,7,3,63,0
g276,7,3,146,0
g277,7,3,146,0
g278,7,3,147,0
g279,7,3,146,0
g280,7,3,146,0
g281,7,3,146,0
g282,7,3,146,0
g283,7,3,146,0
g284,7,3,146,0
g285,7,3,146,0
g286,7,3,146,0
g287,7,3,146,0
g288,7,3,146,0
g289,7,3,146,0
g290,7,3,0,0
g291,7,3,0,0
g292,7,3,0,0
g293,7,3,0,0
g294,7,3,0,0
g295,7,3,0,0
g296,7,3,0,0
g297,7,3,0,0
g298,7,3,0,0
g299,7,3,0,0
g300,7,3,0,0
g301,7,3,0,0
g302,7,3,0,0
g303,7,3,0,0
g304,7,3,0,0
g305,7,3,0,0
g306,7,3,41,0
g307,7,3,67,0
g308,7,3,150,0
g309,7,3,213,0
g310,7,3,73,0
g311,7,3,73,0
g312,7,3,73,0
g313,7,3,73,0
g314,7,3,41,0
g315,7,3,63,0
g316,7,3,150,0
g317,7,3,217,0
g318,7,3,255,0
g319,7,3,250,0
g320,7,3,235,0
g321,7,3,213,0
g322,41,11,7,0
g323,134,11,7,0
g324,134,11,7,0
g325,89,11,7,0
g326,134,11,7,0
g327,124,11,7,0
g328,32,11,7,0
g329,37,11,7,0
g330,37,11,7,0
g331,134,11,7,0
g332,134,11,7,0
g333,134,11,7,0
g334,134,11,7,0
g335,54,11,7,0
g336,17,10,79,0
g337,134,11,7,0
g338,17,10,124,0
g339,17,10,124,0
g340,79,11,7,0
g341,17,10,31,0
g342,17,10,114,0
g343,17,10,124,0
g344,7,235,89,0
g345,7,838,134,0
g346,7,510,134,0
g347,7,283,134,0
g348,7,320,134,0
g349,7,225,79,0
g350,7,270,124,0
g351,7,481,134,0
g352,7,519,134,0
g353,7,187,41,0
g354,7,322,134,0
g355,7,405,134,0
g356,7,200,54,0
g357,7,145,37,0
g358,7,145,37,0
g359,7,140,32,0
g360,126,10,15,0
g361,29,10,15,0
g362,29,10,15,0
g363,126,10,15,0
g364,24,10,15,0
g365,126,10,15,0
g366,126,10,15,0
g367,46,10,15,0
g368,71,10,15,0
g369,126,10,15,0
g370,163,6,141,0
g371,19,437,25,0
g372,19,391,25,0
g373,163,6,452,0
g374,163,6,490,0
g375,127,6,55,0
g376,127,6,55,0
g377,163,6,254,0
g378,163,6,291,0
g379,163,6,161,0
g380,127,6,45,0
g381,163,6,809,0
g382,163,6,481,0
g383,163,6,65,0
g384,163,6,91,0
g385,14,1027,25,0
g386,116,94,25,0
g387,163,6,293,0
g388,163,6,376,0
g389,116,94,25,0
g390,116,91,25,0
g391,116,93,25,0
g392,71,93,25,0
g393,116,89,25,0
g394,116,89,25,0
g395,23,94,25,0
g396,36,91,25,0
g397,61,92,25,0
g398,106,91,25,0
g399,116,94,25,0
g400,116,94,25,0
g401,163,6,231,0
g402,116,77,338,0
g403,80,77,102,0
g404,80,77,102,0
g405,116,74,301,0
g406,116,77,537,0
g407,116,77,208,0
g408,80,80,92,0
g409,116,77,856,0
g410,76,115,42,0
g411,76,79,103,0
g412,76,79,103,0
g413,73,115,43,0
g414,76,115,43,0
g415,76,115,42,0
g416,79,79,93,0
g417,76,115,38,0
g418,116,74,278,0
g419,116,77,112,0
g420,116,74,138,0
g421,116,75,188,0
g422,116,77,528,0
g423,116,77,340,0
g424,116,77,423,0
g425,116,77,499,0
g426,73,115,43,0
g427,76,115,43,0
g428,73,115,43,0
g429,74,115,43,0
g430,76,115,38,0
g431,76,115,43,0
g432,76,115,43,0
g433,76,115,43,0
g434,84,78,74,0
g435,87,75,71,0
g436,59,78,123,0
g437,59,75,123,0
g438,59,78,113,0
g439,87,75,70,0
g440,87,75,70,0
g441,87,75,71,0
g442,86,75,67,0
g443,86,75,72,0
g444,87,72,71,0
g445,87,73,71,0
g446,86,75,72,0
g447,86,75,72,0
g448,87,75,71,0
g449,87,75,66,0
g450,73,74,80,0
g451,73,74,85,0
g452,49,78,133,0
g453,49,78,133,0
g454,70,77,88,0
g455,73,74,84,0
g456,73,74,84,0
g457,49,77,123,0
g458,23,41,7,0
g459,72,74,86,0
g460,72,75,86,0
g461,73,72,85,0
g462,70,75,88,0
g463,72,74,86,0
g464,72,74,86,0
g465,72,74,86,0
g466,72,74,81,0
g467,58,73,99,0
g468,39,79,143,0
g469,39,79,143,0
g470,56,76,102,0
g471,58,73,100,0
g472,58,73,99,0
g473,39,76,133,0
g474,58,73,95,0
g475,24,20,7,0
g476,58,73,100,0
g477,56,76,102,0
g478,57,76,101,0
g479,56,76,102,0
g480,58,73,100,0
g481,58,73,100,0
g482,58,73,100,0
g483,57,73,96,0
g484,28,72,130,0
g485,29,75,129,0
g486,27,75,131,0
g487,30,72,128,0
g488,27,78,131,0
g489,19,75,163,0
g490,19,78,163,0
g491,19,81,163,0
g492,19,78,163,0
g493,19,78,163,0
g494,19,81,163,0
g495,30,72,128,0
g496,27,75,131,0
g497,28,78,130,0
g498,27,78,130,0
g499,30,72,127,0
g500,27,78,130,0
g501,27,75,130,0
g502,28,75,129,0
g503,29,72,128,0
g504,19,78,153,0
g505,19,75,153,0
g506,19,78,153,0
g507,27,75,126,0
g508,29,72,124,0
g509,28,78,125,0
g510,28,75,125,0
g511,29,72,124,0
g512,27,81,126,0
g513,28,78,130,0
g514,30,72,128,0
g515,27,75,131,0
g516,27,78,131,0
g517,28,75,130,0
g518,27,78,131,0
g519,27,78,131,0
g520,28,75,130,0
g521,28,78,130,0
g522,28,72,130,0
g523,27,78,131,0
g524,28,75,130,0
g525,28,75,130,0
g526,29,72,129,0
g527,28,78,130,0
g528,27,78,131,0
g529,30,72,128,0
g530,27,75,131,0
g531,27,78,131,0
g532,4,127,26,0
g533,17,11,260,0
g534,17,11,228,0
g535,15,74,143,0
g536,14,74,144,0
g537,17,11,253,0
g538,14,74,144,0
g539,14,71,144,0
g540,13,80,145,0
g541,17,11,232,0
g542,17,11,231,0
g543,17,11,247,0
g544,17,11,232,0
g545,13,74,145,0
g546,13,74,145,0
g547,17,11,232,0
g548,13,80,145,0
g549,17,11,227,0
g550,14,74,144,0
g551,17,11,232,0
g552,15,71,143,0
g553,14,74,144,0
g554,13,77,145,0
g555,13,80,145,0
g556,17,11,232,0
g557,17,11,227,0
g558,17,11,232,0
g559,9,74,173,0
g560,9,77,173,0
g561,17,11,232,0
g562,9,77,173,0
g563,9,77,173,0
g564,17,11,257,0
g565,9,77,173,0
g566,9,80,173,0
g567,17,11,235,0
g568,9,83,173,0
g569,17,11,257,0
g570,9,80,173,0
g571,17,11,233,0
g572,17,11,232,0
g573,9,77,173,0
