gate,CC0,CC1,CO,is_trojan
g0,2,2,0,0
g1,2,2,0,0
g2,2,2,0,0
g3,2,2,0,0
g4,2,2,0,0
g5,2,2,0,0
g6,2,2,0,0
g7,2,2,0,0
g8,2,2,0,0
g9,2,2,0,0
g10,2,2,0,0
g11,2,2,0,0
g12,2,2,0,0
g13,2,2,0,0
g14,2,2,0,0
g15,2,2,0,0
g16,2,2,0,0
g17,2,2,0,0
g18,2,2,0,0
g19,2,2,0,0
g20,2,2,0,0
g21,2,2,0,0
g22,2,2,0,0
g23,2,2,0,0
g24,2,2,0,0
g25,2,2,0,0
g26,2,2,0,0
g27,2,2,0,0
g28,2,2,0,0
g29,2,2,0,0
g30,2,2,0,0
g31,2,2,0,0
g32,2,2,0,0
g33,2,2,0,0
g34,2,2,0,0
g35,2,2,0,0
g36,2,2,0,0
g37,2,2,0,0
g38,2,2,0,0
g39,2,2,0,0
g40,2,2,0,0
g41,2,2,0,0
g42,2,2,0,0
g43,2,2,0,0
g44,2,2,0,0
g45,2,2,0,0
g46,2,2,0,0
g47,2,2,0,0
g48,7,3,0,0
g49,7,3,0,0
g50,7,3,0,0
g51,7,3,0,0
g52,7,3,0,0
g53,7,3,0,0
g54,7,3,0,0
g55,7,3,0,0
g56,7,3,0,0
g57,7,3,0,0
g58,7,3,0,0
g59,7,3,0,0
g60,7,3,0,0
g61,7,3,0,0
g62,7,3,0,0
g63,7,3,0,0
g64,7,3,0,0
g65,7,3,0,0
g66,7,3,0,0
g67,7,3,0,0
g68,7,3,0,0
g69,7,3,0,0
g70,7,3,0,0
g71,7,3,0,0
g72,7,3,0,0
g73,7,3,0,0
g74,7,3,0,0
g75,7,3,0,0
g76,7,3,0,0
g77,7,3,0,0
g78,7,3,0,0
g79,7,3,0,0
g80,7,3,0,0
g81,7,3,0,0
g82,7,3,0,0
g83,7,3,0,0
g84,7,3,0,0
g85,7,3,0,0
g86,7,3,0,0
g87,7,3,0,0
g88,7,3,0,0
g89,7,3,0,0
g90,7,3,0,0
g91,7,3,0,0
g92,7,3,0,0
g93,7,3,0,0
g94,7,3,0,0
g95,7,3,0,0
g96,7,3,0,0
g97,7,3,0,0
g98,7,3,0,0
g99,7,3,0,0
g100,7,3,0,0
g101,7,3,0,0
g102,7,3,0,0
g103,7,3,0,0
g104,7,3,0,0
g105,7,3,0,0
g106,7,3,0,0
g107,7,3,0,0
g108,7,3,0,0
g109,7,3,0,0
g110,7,3,0,0
g111,7,3,0,0
g112,7,3,0,0
g113,7,3,0,0
g114,7,3,0,0
g115,7,3,0,0
g116,7,3,0,0
g117,7,3,0,0
g118,7,3,0,0
g119,7,3,0,0
g120,7,3,0,0
g121,7,3,0,0
g122,7,3,0,0
g123,7,3,0,0
g124,7,3,0,0
g125,7,3,0,0
g126,7,3,0,0
g127,7,3,0,0
g128,7,3,26,0
g129,7,3,26,0
g130,7,3,31,0
g131,7,3,0,0
g132,7,3,0,0
g133,7,3,0,0
g134,7,3,0,0
g135,7,3,0,0
g136,7,3,0,0
g137,7,3,0,0
g138,7,3,0,0
g139,7,3,0,0
g140,7,3,0,0
g141,7,3,0,0
g142,7,3,0,0
g143,7,3,0,0
g144,7,3,0,0
g145,7,3,0,0
g146,7,3,0,0
g147,7,3,0,0
g148,7,3,0,0
g149,7,3,0,0
g150,7,3,0,0
g151,7,3,0,0
g152,7,3,0,0
g153,7,3,0,0
g154,7,3,0,0
g155,7,3,0,0
g156,7,3,0,0
g157,7,3,0,0
g158,7,3,0,0
g159,7,3,0,0
g160,7,3,0,0
g161,7,3,0,0
g162,7,3,0,0
g163,7,3,0,0
g164,7,3,0,0
g165,7,3,0,0
g166,7,3,0,0
g167,7,3,0,0
g168,7,3,0,0
g169,7,3,0,0
g170,7,3,0,0
g171,7,3,0,0
g172,7,3,0,0
g173,7,3,0,0
g174,7,3,0,0
g175,7,3,0,0
g176,7,3,0,0
g177,7,3,0,0
g178,7,3,0,0
g179,7,3,0,0
g180,7,3,0,0
g181,7,3,0,0
g182,7,3,0,0
g183,7,3,0,0
g184,7,3,0,0
g185,7,3,0,0
g186,7,3,0,0
g187,7,3,0,0
g188,7,3,0,0
g189,7,3,0,0
g190,7,3,0,0
g191,7,3,0,0
g192,7,3,0,0
g193,7,3,0,0
g194,7,3,0,0
g195,27,20,7,0
g196,27,20,7,0
g197,27,20,7,0
g198,27,20,7,0
g199,25,20,7,0
g200,27,20,7,0
g201,27,20,7,0
g202,27,20,7,0
g203,27,20,7,0
g204,25,20,7,0
g205,27,20,7,0
g206,25,20,7,0
g207,25,20,7,0
g208,25,20,7,0
g209,25,20,7,0
g210,26,20,7,0
g211,20,19,13,0
g212,25,19,7,0
g213,25,19,7,0
g214,25,20,7,0
g215,25,20,7,0
g216,23,20,7,0
g217,25,20,7,0
g218,25,19,7,0
g219,23,19,7,0
g220,25,19,7,0
g221,25,19,7,0
g222,23,19,7,0
g223,25,20,7,0
g224,25,19,7,0
g225,25,19,7,0
g226,23,20,7,0
g227,25,20,7,0
g228,21,19,13,0
g229,21,19,13,0
g230,21,19,13,0
g231,21,19,11,0
g232,21,19,13,0
g233,21,19,13,0
g234,21,19,13,0
g235,21,19,13,0
g236,21,19,11,0
g237,21,19,13,0
g238,21,19,11,0
g239,21,19,11,0
g240,21,19,11,0
g241,21,19,11,0
g242,21,19,13,0
g243,10,26,23,0
g244,11,26,23,0
g245,11,26,23,0
g246,11,26,23,0
g247,11,26,21,0
g248,11,26,23,0
g249,11,26,23,0
g250,11,26,23,0
g251,11,26,23,0
g252,11,26,21,0
g253,11,26,23,0
g254,11,26,21,0
g255,11,26,21,0
g256,11,26,21,0
g257,11,26,21,0
g258,11,26,23,0
g259,13,20,7,0
g260,13,20,7,0
g261,13,20,7,0
g262,13,20,7,0
g263,15,20,7,0
g264,15,37,17,0
g265,15,20,7,0
g266,19,19,13,0
g267,13,20,7,0
g268,13,20,7,0
g269,13,20,7,0
g270,15,20,7,0
g271,15,20,7,0
g272,15,20,7,0
g273,15,20,7,0
g274,15,20,7,0
g275,15,37,17,0
g276,15,20,7,0
g277,15,20,7,0
g278,15,20,7,0
g279,13,20,7,0
g280,13,20,7,0
g281,13,20,7,0
g282,19,19,13,0
g283,15,20,7,0
g284,13,20,7,0
g285,19,19,13,0
g286,19,19,11,0
g287,19,19,13,0
g288,15,37,17,0
g289,13,37,17,0
g290,15,37,17,0
g291,15,37,17,0
g292,13,20,7,0
g293,13,20,7,0
g294,15,20,7,0
g295,19,19,13,0
g296,15,20,7,0
g297,13,20,7,0
g298,15,20,7,0
g299,15,20,7,0
g300,13,20,7,0
g301,13,37,17,0
g302,13,20,7,0
g303,15,20,7,0
g304,15,20,7,0
g305,15,20,7,0
g306,15,20,7,0
g307,13,20,7,0
g308,13,20,7,0
g309,15,20,7,0
g310,15,20,7,0
g311,15,37,17,0
g312,15,20,7,0
g313,15,20,7,0
g314,15,37,17,0
g315,13,20,7,0
g316,15,20,7,0
g317,15,20,7,0
g318,19,19,11,0
g319,15,20,7,0
g320,13,20,7,0
g321,15,20,7,0
g322,15,20,7,0
g323,12,22,7,0
g324,12,22,7,0
g325,12,22,7,0
g326,12,22,7,0
g327,12,22,7,0
g328,12,22,7,0
g329,12,22,7,0
g330,12,22,7,0
g331,12,22,7,0
g332,12,22,7,0
g333,12,22,7,0
g334,12,22,7,0
g335,12,22,7,0
g336,12,22,7,0
g337,12,22,7,0
g338,12,22,7,0
g339,9,19,11,0
g340,9,36,23,0
g341,9,19,13,0
g342,9,19,11,0
g343,9,18,23,0
g344,9,19,13,0
g345,9,19,11,0
g346,9,19,11,0
g347,9,19,11,0
g348,9,19,11,0
g349,9,36,23,0
g350,9,19,13,0
g351,9,19,13,0
g352,9,36,23,0
g353,9,19,11,0
g354,9,19,11,0
g355,9,19,13,0
g356,9,18,23,0
g357,9,18,23,0
g358,9,19,13,0
g359,9,19,13,0
g360,9,19,13,0
g361,9,36,23,0
g362,9,36,23,0
g363,9,19,13,0
g364,9,19,13,0
g365,9,19,11,0
g366,9,18,23,0
g367,9,19,11,0
g368,9,18,23,0
g369,9,19,11,0
g370,9,18,25,0
g371,9,18,25,0
g372,9,36,21,0
g373,9,18,25,0
g374,9,18,23,0
g375,9,18,25,0
g376,9,19,11,0
g377,9,18,21,0
g378,9,18,25,0
g379,9,36,23,0
g380,9,18,23,0
g381,9,18,25,0
g382,9,18,23,0
g383,9,18,25,0
g384,9,36,23,0
g385,9,18,23,0
g386,9,18,21,0
g387,9,18,25,0
g388,9,18,23,0
g389,9,36,21,0
g390,9,18,23,0
g391,9,18,23,0
g392,9,36,23,0
g393,9,18,23,0
g394,9,19,13,0
g395,9,18,23,0
g396,9,18,23,0
g397,9,18,25,0
g398,9,19,11,0
g399,9,36,23,0
g400,9,19,11,0
g401,9,36,23,0
g402,9,19,13,0
g403,9,19,13,0
g404,9,18,23,0
g405,9,19,11,0
g406,9,19,13,0
g407,9,18,21,0
g408,9,19,13,0
g409,9,19,11,0
g410,9,18,24,0
g411,9,36,21,0
g412,9,19,13,0
g413,9,19,13,0
g414,9,19,13,0
g415,9,18,23,0
g416,9,19,13,0
g417,9,19,13,0
g418,9,19,11,0
g419,9,36,23,0
g420,9,19,11,0
g421,9,19,13,0
g422,9,19,13,0
g423,9,19,13,0
g424,9,18,23,0
g425,9,19,13,0
g426,9,19,11,0
g427,9,36,23,0
g428,9,19,13,0
g429,9,19,13,0
g430,9,19,13,0
g431,9,36,21,0
g432,9,19,11,0
g433,9,18,21,0
g434,9,19,13,0
g435,17,10,32,0
g436,17,10,32,0
g437,17,10,32,0
g438,17,10,32,0
g439,17,10,30,0
g440,17,10,32,0
g441,17,10,32,0
g442,17,10,32,0
g443,17,10,32,0
g444,17,10,30,0
g445,17,10,32,0
g446,17,10,30,0
g447,17,10,30,0
g448,17,10,30,0
g449,17,10,30,0
g450,17,10,32,0
g451,7,12,7,0
g452,7,12,7,0
g453,9,12,7,0
g454,9,12,7,0
g455,7,12,7,0
g456,9,12,7,0
g457,13,10,30,0
g458,9,12,7,0
g459,9,12,7,0
g460,9,12,7,0
g461,9,12,7,0
g462,7,12,7,0
g463,7,12,7,0
g464,7,12,7,0
g465,7,12,7,0
g466,9,12,7,0
g467,9,12,7,0
g468,13,11,28,0
g469,13,11,28,0
g470,13,11,28,0
g471,27,8,32,0
g472,27,8,32,0
g473,13,10,30,0
g474,27,8,32,0
g475,13,11,28,0
g476,9,12,7,0
g477,9,12,7,0
g478,9,12,7,0
g479,9,12,7,0
g480,9,12,7,0
g481,9,12,7,0
g482,9,12,7,0
g483,9,12,7,0
g484,9,12,7,0
g485,9,12,7,0
g486,9,12,7,0
g487,9,12,7,0
g488,9,12,7,0
g489,9,12,7,0
g490,9,12,7,0
g491,27,8,32,0
g492,8,24,11,0
g493,8,24,11,0
g494,8,24,11,0
g495,8,24,11,0
g496,8,24,11,0
g497,8,24,11,0
g498,8,24,11,0
g499,8,24,11,0
g500,8,24,11,0
g501,8,24,11,0
g502,8,24,11,0
g503,8,24,11,0
g504,8,24,11,0
g505,8,24,11,0
g506,8,24,11,0
g507,8,24,11,0
g508,5,16,35,0
g509,14,9,16,0
g510,9,12,7,0
g511,9,12,7,0
g512,7,12,7,0
g513,7,12,7,0
g514,13,10,30,0
g515,7,12,7,0
g516,7,12,7,0
g517,9,12,7,0
g518,7,12,7,0
g519,7,12,7,0
g520,9,12,7,0
g521,7,12,7,0
g522,7,12,7,0
g523,7,12,7,0
g524,9,12,7,0
g525,9,12,7,0
g526,7,12,7,0
g527,7,12,7,0
g528,2,18,33,0
g529,27,8,32,0
g530,2,18,33,0
g531,2,13,38,0
g532,27,8,32,0
g533,13,10,29,0
g534,13,10,30,0
g535,13,10,30,0
g536,27,8,30,0
g537,13,10,28,0
g538,13,11,26,0
g539,27,8,32,0
g540,13,10,30,0
g541,13,10,30,0
g542,13,11,28,0
g543,27,8,32,0
g544,27,8,32,0
g545,13,11,28,0
g546,13,10,28,0
g547,13,10,30,0
g548,13,11,26,0
g549,13,10,28,0
g550,27,8,30,0
g551,13,10,28,0
g552,13,11,28,0
g553,13,10,28,0
g554,13,10,28,0
g555,27,8,30,0
g556,13,11,28,0
g557,13,11,28,0
g558,13,10,30,0
g559,27,8,32,0
g560,13,11,26,0
g561,27,8,32,0
g562,13,11,28,0
g563,13,11,26,0
g564,27,8,30,0
g565,13,11,28,0
g566,27,8,32,0
g567,13,11,28,0
g568,8,13,17,0
g569,5,41,11,0
g570,5,35,17,0
g571,3,54,29,0
g572,3,33,17,0
g573,5,35,17,0
g574,5,56,29,0
g575,3,39,27,0
g576,5,35,17,0
g577,5,35,17,0
g578,5,35,17,0
g579,3,33,17,0
g580,5,35,17,0
g581,5,47,29,0
g582,5,35,17,0
g583,5,35,17,0
