gate,CC0,CC1,CO,is_trojan
CONST_0,1,1,1,0
CONST_1,1,1,6,0
n0,1,1,15,0
n1,1,1,13,0
n2,1,1,63,0
n3,1,1,173,0
n4,1,1,155,0
n5,1,1,103,0
n6,1,1,154,0
n7[6],1,1,225,0
n7[5],1,1,222,0
n7[4],1,1,222,0
n7[3],1,1,211,0
n7[2],1,1,222,0
n7[1],1,1,219,0
n7[0],1,1,219,0
n8[7],1,1,585,0
n8[6],1,1,859,0
n8[5],1,1,1133,0
n8[4],1,1,1407,0
n8[3],1,1,1681,0
n8[2],1,1,1955,0
n8[1],1,1,2229,0
n8[0],1,1,2504,0
g0,8,4,0,0
g1,8,4,0,0
g2,8,4,0,0
g3,8,4,0,0
g4,8,4,0,0
g5,8,4,0,0
g6,8,4,0,0
g7,8,4,0,0
g8,8,4,0,0
g9,2,2,0,0
g10,2,2,0,0
g11,2,2,0,0
g12,2,2,0,0
g13,2,2,0,0
g14,2,2,0,0
g15,2,2,0,0
g16,2,2,0,0
g17,2,2,0,0
g18,4,8,37,0
g19,2,2,102,0
g20,16,10,123,0
g21,16,10,139,0
g22,16,10,126,0
g23,16,10,139,0
g24,16,10,126,0
g25,6,18,149,0
g26,6,18,136,0
g27,6,18,149,0
g28,6,18,136,0
g29,6,18,133,0
g30,9,9,146,0
g31,9,9,133,0
g32,9,9,130,0
g33,9,9,133,0
g34,9,9,146,0
g35,13,5,28,0
g36,4,12,29,0
g37,4,8,135,0
g38,4,8,138,0
g39,4,8,150,0
g40,4,8,163,0
g41,4,8,150,0
g42,4,8,147,0
g43,4,8,138,0
g44,4,8,163,0
g45,4,8,151,0
g46,4,8,151,0
g47,7,3,0,0
g48,7,3,202,0
g49,7,3,202,0
g50,7,3,202,0
g51,7,3,198,0
g52,7,3,0,0
g53,7,3,152,0
g54,7,3,148,0
g55,7,3,152,0
g56,7,3,152,0
g57,7,3,152,0
g58,7,3,152,0
g59,7,3,148,0
g60,7,3,148,0
g61,7,3,148,0
g62,7,3,148,0
g63,7,3,148,0
g64,7,3,148,0
g65,7,3,148,0
g66,7,3,148,0
g67,7,3,148,0
g68,7,3,148,0
g69,7,3,0,0
g70,7,3,0,0
g71,7,3,0,0
g72,7,3,0,0
g73,7,3,0,0
g74,7,3,0,0
g75,7,3,0,0
g76,7,3,0,0
g77,7,3,0,0
g78,7,3,0,0
g79,7,3,0,0
g80,7,3,0,0
g81,7,3,0,0
g82,7,3,0,0
g83,7,3,0,0
g84,7,3,0,0
g85,7,3,0,0
g86,7,3,0,0
g87,7,3,195,0
g88,7,3,192,0
g89,7,3,192,0
g90,7,3,192,0
g91,7,3,192,0
g92,7,3,192,0
g93,7,3,192,0
g94,7,3,192,0
g95,7,3,191,0
g96,7,3,188,0
g97,7,3,188,0
g98,7,3,188,0
g99,7,3,188,0
g100,7,3,188,0
g101,7,3,188,0
g102,7,3,188,0
g103,7,3,192,0
g104,7,3,189,0
g105,7,3,189,0
g106,7,3,189,0
g107,7,3,189,0
g108,7,3,189,0
g109,7,3,189,0
g110,7,3,189,0
g111,7,3,188,0
g112,7,3,185,0
g113,7,3,185,0
g114,7,3,185,0
g115,7,3,185,0
g116,7,3,185,0
g117,7,3,185,0
g118,7,3,185,0
g119,7,3,192,0
g120,7,3,189,0
g121,7,3,189,0
g122,7,3,189,0
g123,7,3,189,0
g124,7,3,189,0
g125,7,3,189,0
g126,7,3,189,0
g127,7,3,188,0
g128,7,3,185,0
g129,7,3,185,0
g130,7,3,185,0
g131,7,3,185,0
g132,7,3,185,0
g133,7,3,185,0
g134,7,3,185,0
g135,7,3,189,0
g136,7,3,186,0
g137,7,3,186,0
g138,7,3,186,0
g139,7,3,186,0
g140,7,3,186,0
g141,7,3,186,0
g142,7,3,186,0
g143,7,3,185,0
g144,7,3,182,0
g145,7,3,182,0
g146,7,3,182,0
g147,7,3,182,0
g148,7,3,182,0
g149,7,3,182,0
g150,7,3,182,0
g151,7,3,192,0
g152,7,3,189,0
g153,7,3,189,0
g154,7,3,189,0
g155,7,3,189,0
g156,7,3,189,0
g157,7,3,189,0
g158,7,3,189,0
g159,7,3,188,0
g160,7,3,185,0
g161,7,3,185,0
g162,7,3,185,0
g163,7,3,185,0
g164,7,3,185,0
g165,7,3,185,0
g166,7,3,185,0
g167,7,3,189,0
g168,7,3,186,0
g169,7,3,186,0
g170,7,3,186,0
g171,7,3,186,0
g172,7,3,186,0
g173,7,3,186,0
g174,7,3,186,0
g175,7,3,185,0
g176,7,3,182,0
g177,7,3,182,0
g178,7,3,182,0
g179,7,3,182,0
g180,7,3,182,0
g181,7,3,182,0
g182,7,3,182,0
g183,7,3,189,0
g184,7,3,186,0
g185,7,3,186,0
g186,7,3,186,0
g187,7,3,186,0
g188,7,3,186,0
g189,7,3,186,0
g190,7,3,186,0
g191,7,3,185,0
g192,7,3,182,0
g193,7,3,182,0
g194,7,3,182,0
g195,7,3,182,0
g196,7,3,182,0
g197,7,3,182,0
g198,7,3,182,0
g199,7,3,184,0
g200,7,3,181,0
g201,7,3,181,0
g202,7,3,181,0
g203,7,3,181,0
g204,7,3,181,0
g205,7,3,181,0
g206,7,3,181,0
g207,7,3,181,0
g208,7,3,178,0
g209,7,3,178,0
g210,7,3,178,0
g211,7,3,178,0
g212,7,3,178,0
g213,7,3,178,0
g214,7,3,178,0
g215,7,3,39,0
g216,7,3,39,0
g217,7,3,39,0
g218,7,3,39,0
g219,7,3,42,0
g220,7,3,177,0
g221,7,3,178,0
