gate,CC0,CC1,CO,is_trojan
g0,2,2,0,0
g1,2,2,0,0
g2,2,2,0,0
g3,2,2,0,0
g4,2,2,0,0
g5,2,2,0,0
g6,2,2,0,0
g7,19,9,42,0
g8,13,9,46,0
g9,8,9,52,0
g10,3,4,57,0
g11,8,11,55,0
g12,9,15,57,0
g13,3,15,60,0
g14,3,15,63,0
g15,5,14,61,0
g16,12,4,48,0
g17,3,11,49,0
g18,2,2,73,0
g19,2,2,76,0
g20,10,4,65,0
g21,2,2,58,0
g22,3,9,60,0
g23,3,9,63,0
g24,6,3,54,0
g25,2,2,58,0
g26,2,2,70,0
g27,2,2,67,0
g28,14,17,51,0
g29,15,21,53,0
g30,3,20,62,0
g31,3,20,65,0
g32,10,16,55,0
g33,11,20,57,0
g34,17,4,42,0
g35,3,16,43,0
g36,2,2,80,0
g37,12,9,59,0
g38,2,2,83,0
g39,16,10,61,0
g40,2,2,57,0
g41,7,3,34,0
g42,7,3,34,0
g43,7,3,34,0
g44,7,3,34,0
g45,7,3,0,0
g46,7,3,0,0
g47,7,3,0,0
g48,7,3,0,0
g49,7,3,0,0
g50,7,3,0,0
g51,7,3,0,0
g52,7,3,0,0
g53,7,3,34,0
g54,7,3,34,0
g55,7,3,34,0
g56,7,3,34,0
g57,7,3,34,0
g58,7,3,34,0
g59,7,3,34,0
g60,7,3,34,0
g61,7,3,54,0
g62,7,3,54,0
g63,7,3,51,0
g64,7,3,51,0
g65,7,3,34,0
g66,7,3,34,0
g67,7,3,34,0
g68,7,3,34,0
g69,7,3,73,0
g70,7,3,73,0
g71,7,3,73,0
g72,7,3,73,0
g73,7,3,73,0
g74,7,3,73,0
g75,7,3,73,0
g76,7,3,73,0
g77,7,3,73,0
g78,7,3,73,0
g79,7,3,73,0
g80,7,3,73,0
g81,7,3,73,0
g82,7,3,73,0
g83,7,3,73,0
g84,7,3,73,0
g85,7,3,73,0
g86,7,3,73,0
g87,7,3,73,0
g88,7,3,73,0
g89,7,3,73,0
g90,7,3,73,0
g91,7,3,73,0
g92,7,3,73,0
g93,7,3,73,0
g94,7,3,73,0
g95,7,3,73,0
g96,7,3,73,0
g97,7,3,73,0
g98,7,3,73,0
g99,7,3,73,0
g100,7,3,73,0
g101,7,3,317,0
g102,7,3,317,0
g103,7,3,317,0
g104,7,3,313,0
g105,7,3,317,0
g106,7,3,313,0
g107,7,3,317,0
g108,7,3,313,0
g109,7,3,313,0
g110,7,3,313,0
g111,7,3,317,0
g112,7,3,317,0
g113,7,3,317,0
g114,7,3,317,0
g115,7,3,313,0
g116,7,3,313,0
g117,7,3,61,0
g118,7,3,61,0
g119,7,3,61,0
g120,7,3,61,0
g121,7,3,61,0
g122,7,3,61,0
g123,7,3,61,0
g124,7,3,61,0
g125,7,3,61,0
g126,7,3,61,0
g127,7,3,61,0
g128,7,3,61,0
g129,7,3,61,0
g130,7,3,61,0
g131,7,3,61,0
g132,7,3,61,0
g133,7,3,61,0
g134,7,3,61,0
g135,7,3,61,0
g136,7,3,61,0
g137,7,3,61,0
g138,7,3,61,0
g139,7,3,61,0
g140,7,3,61,0
g141,7,3,61,0
g142,7,3,61,0
g143,7,3,61,0
g144,7,3,61,0
g145,7,3,61,0
g146,7,3,61,0
g147,7,3,61,0
g148,7,3,61,0
g149,7,3,11,0
g150,7,3,28,0
g151,7,3,24,0
g152,7,3,63,0
g153,7,3,51,0
g154,7,3,0,0
g155,7,3,0,0
g156,7,3,0,0
g157,7,3,0,0
g158,7,3,0,0
g159,7,3,0,0
g160,7,3,0,0
g161,7,3,0,0
g162,7,3,0,0
g163,7,3,0,0
g164,7,3,0,0
g165,7,3,0,0
g166,7,3,0,0
g167,7,3,0,0
g168,7,3,0,0
g169,7,3,0,0
g170,7,3,0,0
g171,7,3,0,0
g172,7,3,0,0
g173,7,3,0,0
g174,7,3,0,0
g175,7,3,0,0
g176,7,3,0,0
g177,7,3,0,0
g178,7,3,0,0
g179,7,3,0,0
g180,7,3,0,0
g181,7,3,0,0
g182,7,3,0,0
g183,7,3,0,0
g184,7,3,0,0
g185,7,3,0,0
g186,7,3,0,0
g187,7,3,0,0
g188,7,3,0,0
g189,7,3,0,0
g190,7,3,0,0
g191,7,3,0,0
g192,7,3,0,0
g193,7,3,0,0
g194,7,3,0,0
g195,7,3,0,0
g196,7,3,0,0
g197,7,3,0,0
g198,7,3,0,0
g199,7,3,0,0
g200,7,3,0,0
g201,7,3,0,0
g202,7,3,0,0
g203,7,3,0,0
g204,7,3,0,0
g205,7,3,22,0
g206,7,3,39,0
g207,7,3,35,0
g208,7,3,0,0
g209,7,3,0,0
g210,7,3,0,0
g211,7,3,0,0
g212,7,3,0,0
g213,7,3,0,0
g214,7,3,0,0
g215,7,3,0,0
g216,7,3,0,0
g217,7,3,0,0
g218,7,3,0,0
g219,7,3,0,0
g220,7,3,0,0
g221,7,3,0,0
g222,7,3,0,0
g223,7,3,0,0
g224,7,3,0,0
g225,7,3,0,0
g226,7,3,0,0
g227,7,3,0,0
g228,7,3,0,0
g229,7,3,0,0
g230,7,3,0,0
g231,7,3,0,0
g232,7,3,0,0
g233,7,3,0,0
g234,7,3,0,0
g235,7,3,0,0
g236,7,3,0,0
g237,7,3,0,0
g238,7,3,0,0
g239,7,3,0,0
g240,7,3,0,0
g241,7,3,0,0
g242,7,3,0,0
g243,7,3,0,0
g244,7,3,0,0
g245,7,3,0,0
g246,7,3,0,0
g247,7,3,0,0
g248,7,3,0,0
g249,7,3,0,0
g250,7,3,0,0
g251,7,3,0,0
g252,7,3,0,0
g253,7,3,0,0
g254,7,3,0,0
g255,7,3,0,0
g256,7,3,147,0
g257,7,3,147,0
g258,7,3,147,0
g259,7,3,91,0
g260,7,3,91,0
g261,7,3,84,0
g262,7,3,84,0
g263,7,3,84,0
g264,7,3,84,0
g265,7,3,84,0
g266,7,3,147,0
g267,7,3,147,0
g268,7,3,147,0
g269,7,3,91,0
g270,7,3,91,0
g271,7,3,84,0
g272,7,3,84,0
g273,7,3,84,0
g274,7,3,84,0
g275,7,3,84,0
g276,7,3,147,0
g277,7,3,147,0
g278,7,3,147,0
g279,7,3,91,0
g280,7,3,91,0
g281,7,3,84,0
g282,7,3,84,0
g283,7,3,84,0
g284,7,3,84,0
g285,7,3,84,0
g286,7,3,147,0
g287,7,3,147,0
g288,7,3,147,0
g289,7,3,91,0
g290,7,3,91,0
g291,7,3,84,0
g292,7,3,84,0
g293,7,3,84,0
g294,7,3,84,0
g295,7,3,84,0
g296,7,3,324,0
g297,7,3,324,0
g298,7,3,320,0
g299,7,3,320,0
g300,7,3,324,0
g301,7,3,324,0
g302,7,3,320,0
g303,7,3,324,0
g304,7,3,324,0
g305,7,3,324,0
g306,7,3,324,0
g307,7,3,324,0
g308,7,3,324,0
g309,7,3,324,0
g310,7,3,324,0
g311,7,3,324,0
g312,7,3,323,0
g313,7,3,323,0
g314,7,3,319,0
g315,7,3,323,0
g316,7,3,323,0
g317,7,3,323,0
g318,7,3,323,0
g319,7,3,323,0
g320,7,3,319,0
g321,7,3,323,0
g322,7,3,319,0
g323,7,3,323,0
g324,7,3,323,0
g325,7,3,323,0
g326,7,3,323,0
g327,7,3,323,0
g328,7,3,320,0
g329,7,3,324,0
g330,7,3,320,0
g331,7,3,324,0
g332,7,3,320,0
g333,7,3,324,0
g334,7,3,324,0
g335,7,3,324,0
g336,7,3,324,0
g337,7,3,324,0
g338,7,3,324,0
g339,7,3,320,0
g340,7,3,324,0
g341,7,3,324,0
g342,7,3,324,0
g343,7,3,324,0
g344,7,3,317,0
g345,7,3,317,0
g346,7,3,317,0
g347,7,3,313,0
g348,7,3,317,0
g349,7,3,313,0
g350,7,3,317,0
g351,7,3,313,0
g352,7,3,313,0
g353,7,3,313,0
g354,7,3,317,0
g355,7,3,317,0
g356,7,3,317,0
g357,7,3,317,0
g358,7,3,313,0
g359,7,3,313,0
g360,23,22,29,0
g361,26,22,46,0
g362,26,22,42,0
g363,9,21,43,0
g364,9,21,59,0
g365,9,21,63,0
g366,13,67,39,0
g367,16,32,56,0
g368,16,28,52,0
g369,16,10,48,0
g370,9,15,49,0
g371,11,36,53,0
g372,4,225,60,0
g373,13,21,331,0
g374,10,21,327,0
g375,13,21,331,0
g376,13,21,327,0
g377,13,21,331,0
g378,13,21,327,0
g379,13,21,331,0
g380,13,21,331,0
g381,13,21,331,0
g382,13,21,331,0
g383,13,21,331,0
g384,13,21,331,0
g385,13,21,331,0
g386,13,21,327,0
g387,13,21,331,0
g388,13,21,331,0
g389,183,46,102,0
g390,10,21,324,0
g391,13,21,324,0
g392,13,21,324,0
g393,13,21,320,0
g394,13,21,324,0
g395,13,21,320,0
g396,13,21,324,0
g397,13,21,320,0
g398,13,21,320,0
g399,13,21,324,0
g400,13,21,324,0
g401,13,21,320,0
g402,13,21,324,0
g403,13,21,324,0
g404,13,21,320,0
g405,13,21,320,0
g406,5,20,332,0
g407,5,20,335,0
g408,5,20,339,0
g409,5,20,339,0
g410,5,20,335,0
g411,5,20,339,0
g412,5,20,339,0
g413,5,20,339,0
g414,5,20,339,0
g415,5,20,339,0
g416,5,20,339,0
g417,5,20,335,0
g418,5,20,339,0
g419,5,20,339,0
g420,5,20,339,0
g421,5,20,339,0
g422,5,20,329,0
g423,5,20,332,0
g424,5,20,328,0
g425,5,20,332,0
g426,5,20,328,0
g427,5,20,332,0
g428,5,20,328,0
g429,5,20,328,0
g430,5,20,328,0
g431,5,20,332,0
g432,5,20,332,0
g433,5,20,332,0
g434,5,20,332,0
g435,5,20,328,0
g436,5,20,328,0
g437,5,20,332,0
g438,21,185,127,0
g439,24,182,124,0
g440,13,19,331,0
g441,13,19,327,0
g442,13,19,327,0
g443,13,19,331,0
g444,13,19,331,0
g445,10,19,331,0
g446,13,19,327,0
g447,13,19,331,0
g448,13,19,331,0
g449,13,19,331,0
g450,13,19,331,0
g451,13,19,331,0
g452,13,19,331,0
g453,13,19,331,0
g454,13,19,331,0
g455,13,19,331,0
g456,10,19,330,0
g457,13,19,330,0
g458,13,19,326,0
g459,13,19,330,0
g460,13,19,330,0
g461,13,19,330,0
g462,13,19,330,0
g463,13,19,330,0
g464,13,19,326,0
g465,13,19,330,0
g466,13,19,326,0
g467,13,19,330,0
g468,13,19,330,0
g469,13,19,330,0
g470,13,19,330,0
g471,13,19,330,0
g472,11,19,7,0
g473,10,185,138,0
g474,13,181,135,0
g475,11,185,137,0
g476,9,184,139,0
g477,5,18,335,0
g478,5,18,336,0
g479,5,18,338,0
g480,5,18,338,0
g481,5,18,338,0
g482,5,18,338,0
g483,5,18,338,0
g484,5,18,334,0
g485,5,18,338,0
g486,5,18,334,0
g487,5,18,338,0
g488,5,18,338,0
g489,5,18,338,0
g490,5,18,338,0
g491,5,18,334,0
g492,5,18,338,0
g493,5,18,338,0
g494,5,18,339,0
g495,5,18,339,0
g496,5,18,339,0
g497,5,18,339,0
g498,5,18,339,0
g499,5,18,339,0
g500,5,18,339,0
g501,5,18,339,0
g502,5,18,339,0
g503,5,18,335,0
g504,5,18,339,0
g505,5,18,339,0
g506,5,18,335,0
g507,5,18,335,0
g508,5,18,339,0
g509,15,4,333,0
g510,15,4,337,0
g511,25,14,68,0
g512,25,14,68,0
g513,25,14,68,0
g514,25,14,68,0
g515,25,14,68,0
g516,25,14,68,0
g517,25,13,68,0
g518,25,13,320,0
g519,25,14,320,0
g520,7,92,326,0
g521,7,91,326,0
g522,7,92,337,0
g523,7,92,333,0
g524,7,92,333,0
g525,7,92,337,0
g526,7,92,337,0
g527,7,92,333,0
g528,7,92,337,0
g529,7,92,337,0
g530,7,92,337,0
g531,7,92,337,0
g532,7,92,337,0
g533,7,92,337,0
g534,7,92,337,0
g535,7,92,337,0
g536,7,91,337,0
g537,7,92,336,0
g538,7,92,330,0
g539,7,92,332,0
g540,7,92,336,0
g541,7,92,336,0
g542,7,92,336,0
g543,7,92,336,0
g544,7,92,336,0
g545,7,92,332,0
g546,7,92,336,0
g547,7,92,332,0
g548,7,92,336,0
g549,7,92,336,0
g550,7,92,336,0
g551,7,92,336,0
g552,7,91,336,0
g553,7,92,337,0
g554,7,92,333,0
g555,7,92,337,0
g556,7,92,333,0
g557,7,92,337,0
g558,7,92,337,0
g559,7,92,337,0
g560,7,92,330,0
g561,7,92,337,0
g562,7,92,337,0
g563,7,92,337,0
g564,7,92,333,0
g565,7,92,337,0
g566,7,92,337,0
g567,7,92,337,0
g568,7,92,330,0
g569,7,91,337,0
g570,7,92,330,0
g571,7,92,330,0
g572,7,92,326,0
g573,7,92,330,0
g574,7,92,326,0
g575,7,92,330,0
g576,7,92,326,0
g577,7,92,326,0
g578,7,92,326,0
g579,7,92,330,0
g580,25,13,80,0
g581,25,13,80,0
g582,25,14,80,0
g583,25,13,80,0
