gate,CC0,CC1,CO,is_trojan
g0,2,2,0,0
g1,2,2,0,0
g2,2,2,0,0
g3,2,2,0,0
g4,2,2,0,0
g5,2,2,0,0
g6,2,2,0,0
g7,2,2,0,0
g8,8,4,0,0
g9,8,4,0,0
g10,8,4,0,0
g11,2,2,0,0
g12,2,2,0,0
g13,2,2,0,0
g14,2,2,0,0
g15,2,2,0,0
g16,2,2,0,0
g17,2,2,0,0
g18,2,2,0,0
g19,6,40,57,0
g20,6,43,54,0
g21,4,8,125,0
g22,59,5,70,0
g23,46,5,83,0
g24,30,5,99,0
g25,23,4,49,0
g26,12,4,117,0
g27,15,4,114,0
g28,15,4,57,0
g29,6,35,123,0
g30,7,3,0,0
g31,7,3,0,0
g32,7,3,0,0
g33,7,3,0,0
g34,7,3,0,0
g35,7,3,0,0
g36,7,3,0,0
g37,7,3,0,0
g38,7,3,0,0
g39,7,3,0,0
g40,7,3,0,0
g41,7,3,0,0
g42,7,3,0,0
g43,7,3,0,0
g44,7,3,0,0
g45,7,3,0,0
g46,7,3,0,0
g47,7,3,0,0
g48,7,3,139,0
g49,7,3,139,0
g50,7,3,139,0
g51,7,3,139,0
g52,7,3,117,0
g53,7,3,117,0
g54,7,3,108,0
g55,7,3,98,0
g56,7,3,98,0
g57,7,3,90,0
g58,7,3,90,0
g59,7,3,90,0
g60,7,3,90,0
g61,7,3,65,0
g62,7,3,65,0
g63,7,3,65,0
g64,7,3,0,0
g65,7,3,0,0
g66,7,3,0,0
g67,7,3,0,0
g68,7,3,0,0
g69,7,3,0,0
g70,7,3,0,0
g71,7,3,0,0
g72,7,3,0,0
g73,7,3,0,0
g74,7,3,163,0
g75,7,3,163,0
g76,7,3,163,0
g77,7,3,163,0
g78,7,3,163,0
g79,7,3,163,0
g80,7,3,163,0
g81,7,3,163,0
g82,7,3,160,0
g83,7,3,160,0
g84,7,3,160,0
g85,7,3,160,0
g86,7,3,160,0
g87,7,3,160,0
g88,7,3,160,0
g89,7,3,160,0
g90,7,3,160,0
g91,7,3,160,0
g92,7,3,160,0
g93,7,3,160,0
g94,7,3,160,0
g95,7,3,160,0
g96,7,3,160,0
g97,7,3,160,0
g98,7,3,157,0
g99,7,3,157,0
g100,7,3,157,0
g101,7,3,157,0
g102,7,3,157,0
g103,7,3,157,0
g104,7,3,157,0
g105,7,3,157,0
g106,7,3,160,0
g107,7,3,160,0
g108,7,3,160,0
g109,7,3,160,0
g110,7,3,160,0
g111,7,3,160,0
g112,7,3,160,0
g113,7,3,160,0
g114,7,3,157,0
g115,7,3,157,0
g116,7,3,157,0
g117,7,3,157,0
g118,7,3,157,0
g119,7,3,157,0
g120,7,3,157,0
g121,7,3,157,0
g122,7,3,157,0
g123,7,3,157,0
g124,7,3,157,0
g125,7,3,157,0
g126,7,3,157,0
g127,7,3,157,0
g128,7,3,157,0
g129,7,3,157,0
g130,7,3,153,0
g131,7,3,153,0
g132,7,3,153,0
g133,7,3,153,0
g134,7,3,153,0
g135,7,3,153,0
g136,7,3,153,0
g137,7,3,153,0
g138,7,3,160,0
g139,7,3,160,0
g140,7,3,160,0
g141,7,3,160,0
g142,7,3,160,0
g143,7,3,160,0
g144,7,3,160,0
g145,7,3,160,0
g146,7,3,157,0
g147,7,3,157,0
g148,7,3,157,0
g149,7,3,157,0
g150,7,3,157,0
g151,7,3,157,0
g152,7,3,157,0
g153,7,3,157,0
g154,7,3,157,0
g155,7,3,157,0
g156,7,3,157,0
g157,7,3,157,0
g158,7,3,157,0
g159,7,3,157,0
g160,7,3,157,0
g161,7,3,157,0
g162,7,3,154,0
g163,7,3,154,0
g164,7,3,154,0
g165,7,3,154,0
g166,7,3,154,0
g167,7,3,154,0
g168,7,3,154,0
g169,7,3,154,0
g170,7,3,157,0
g171,7,3,157,0
g172,7,3,157,0
g173,7,3,157,0
g174,7,3,157,0
g175,7,3,157,0
g176,7,3,157,0
g177,7,3,157,0
g178,7,3,154,0
g179,7,3,154,0
g180,7,3,154,0
g181,7,3,154,0
g182,7,3,154,0
g183,7,3,154,0
g184,7,3,154,0
g185,7,3,154,0
g186,7,3,154,0
g187,7,3,154,0
g188,7,3,154,0
g189,7,3,154,0
g190,7,3,154,0
g191,7,3,154,0
g192,7,3,154,0
g193,7,3,154,0
g194,7,3,150,0
g195,7,3,150,0
g196,7,3,150,0
g197,7,3,150,0
g198,7,3,150,0
g199,7,3,150,0
g200,7,3,150,0
g201,7,3,150,0
g202,7,3,39,0
g203,7,3,39,0
g204,7,3,24,0
g205,7,3,24,0
g206,7,3,20,0
g207,7,3,150,0
g208,7,3,150,0
g209,7,3,150,0
g210,7,3,149,0
g211,7,3,253,0
g212,7,3,253,0
g213,7,3,253,0
g214,7,3,253,0
g215,7,3,255,0
g216,7,3,255,0
g217,7,3,255,0
g218,7,3,255,0
g219,7,3,255,0
g220,7,3,255,0
g221,7,3,255,0
g222,7,3,255,0
g223,7,3,46,0
g224,7,3,42,0
g225,7,3,42,0
g226,7,3,0,0
g227,7,3,0,0
g228,7,3,0,0
g229,7,3,0,0
g230,7,3,11,0
g231,7,3,11,0
g232,7,3,11,0
g233,7,3,11,0
g234,7,3,11,0
g235,7,3,11,0
g236,7,3,11,0
g237,7,3,11,0
g238,7,3,11,0
g239,7,3,11,0
g240,7,3,11,0
g241,7,3,70,0
g242,7,3,70,0
g243,7,3,70,0
g244,7,3,0,0
g245,7,3,0,0
g246,7,3,251,0
g247,7,3,412,0
g248,7,3,573,0
g249,7,3,734,0
g250,7,3,895,0
g251,7,3,1056,0
g252,7,3,1217,0
g253,7,3,1371,0
g254,7,3,248,0
g255,7,3,409,0
g256,7,3,570,0
g257,7,3,731,0
g258,7,3,892,0
g259,7,3,1053,0
g260,7,3,1214,0
g261,7,3,1368,0
g262,7,3,248,0
g263,7,3,409,0
g264,7,3,570,0
g265,7,3,731,0
g266,7,3,892,0
g267,7,3,1053,0
g268,7,3,1214,0
g269,7,3,1368,0
g270,7,3,245,0
g271,7,3,406,0
g272,7,3,567,0
g273,7,3,728,0
g274,7,3,889,0
g275,7,3,1050,0
g276,7,3,1211,0
g277,7,3,1365,0
g278,7,3,248,0
g279,7,3,409,0
g280,7,3,570,0
g281,7,3,731,0
g282,7,3,892,0
g283,7,3,1053,0
g284,7,3,1214,0
g285,7,3,1368,0
g286,7,3,245,0
g287,7,3,406,0
g288,7,3,567,0
g289,7,3,728,0
g290,7,3,889,0
g291,7,3,1050,0
g292,7,3,1211,0
g293,7,3,1365,0
g294,7,3,245,0
g295,7,3,406,0
g296,7,3,567,0
g297,7,3,728,0
g298,7,3,889,0
g299,7,3,1050,0
g300,7,3,1211,0
g301,7,3,1365,0
g302,7,3,241,0
g303,7,3,402,0
g304,7,3,563,0
g305,7,3,724,0
g306,7,3,885,0
g307,7,3,1046,0
g308,7,3,1207,0
g309,7,3,1361,0
g310,7,3,248,0
g311,7,3,409,0
g312,7,3,570,0
g313,7,3,731,0
g314,7,3,892,0
g315,7,3,1053,0
g316,7,3,1214,0
g317,7,3,1368,0
g318,7,3,245,0
g319,7,3,406,0
g320,7,3,567,0
g321,7,3,728,0
g322,7,3,889,0
g323,7,3,1050,0
g324,7,3,1211,0
g325,7,3,1365,0
g326,7,3,245,0
g327,7,3,406,0
g328,7,3,567,0
g329,7,3,728,0
g330,7,3,889,0
g331,7,3,1050,0
g332,7,3,1211,0
g333,7,3,1365,0
g334,7,3,242,0
g335,7,3,403,0
g336,7,3,564,0
g337,7,3,725,0
g338,7,3,886,0
g339,7,3,1047,0
g340,7,3,1208,0
g341,7,3,1362,0
g342,7,3,245,0
g343,7,3,406,0
g344,7,3,567,0
g345,7,3,728,0
g346,7,3,889,0
g347,7,3,1050,0
g348,7,3,1211,0
g349,7,3,1365,0
g350,7,3,242,0
g351,7,3,403,0
g352,7,3,564,0
g353,7,3,725,0
g354,7,3,886,0
g355,7,3,1047,0
g356,7,3,1208,0
g357,7,3,1362,0
g358,7,3,242,0
g359,7,3,403,0
g360,7,3,564,0
g361,7,3,725,0
g362,7,3,886,0
g363,7,3,1047,0
g364,7,3,1208,0
g365,7,3,1362,0
g366,7,3,238,0
g367,7,3,399,0
g368,7,3,560,0
g369,7,3,721,0
g370,7,3,882,0
g371,7,3,1043,0
g372,7,3,1204,0
g373,7,3,1358,0
g374,7,3,39,0
g375,7,3,39,0
g376,7,3,39,0
g377,7,3,39,0
g378,7,3,42,0
g379,7,3,238,0
g380,7,3,238,0
g381,7,3,238,0
g382,7,3,237,0
g383,7,3,285,0
g384,7,3,285,0
g385,7,3,285,0
g386,7,3,285,0
g387,7,3,0,0
g388,7,3,51,0
g389,7,3,212,0
g390,7,3,373,0
g391,7,3,534,0
g392,7,3,695,0
g393,7,3,856,0
g394,7,3,1017,0
g395,7,3,1178,0
g396,7,3,33,0
g397,7,3,33,0
g398,7,3,32,0
g399,127,22,219,0
g400,127,22,380,0
g401,127,22,541,0
g402,127,22,58,0
g403,127,22,863,0
g404,127,22,702,0
g405,127,22,1024,0
g406,118,21,389,0
g407,118,21,228,0
g408,118,21,67,0
g409,118,21,550,0
g410,118,21,1033,0
g411,118,21,872,0
g412,118,21,711,0
g413,120,21,1185,0
g414,111,20,396,0
g415,111,20,235,0
g416,111,20,74,0
g417,111,20,557,0
g418,111,20,1040,0
g419,111,20,879,0
g420,111,20,718,0
g421,113,20,1192,0
g422,104,19,403,0
g423,104,19,242,0
g424,104,19,81,0
g425,104,19,564,0
g426,104,19,1047,0
g427,104,19,886,0
g428,104,19,725,0
g429,104,19,1201,0
g430,76,68,753,0
g431,76,68,270,0
g432,76,68,431,0
g433,76,68,592,0
g434,76,68,109,0
g435,76,68,914,0
g436,76,68,1075,0
g437,76,68,1229,0
g438,62,67,606,0
g439,62,67,445,0
g440,62,67,284,0
g441,119,37,7,0
g442,119,37,7,0
g443,62,67,123,0
g444,62,67,767,0
g445,62,67,928,0
g446,62,67,1089,0
g447,62,67,1243,0
g448,119,37,7,0
g449,119,37,7,0
g450,119,37,7,0
g451,119,37,7,0
g452,119,37,7,0
g453,119,37,7,0
g454,112,36,14,0
g455,55,72,291,0
g456,55,72,452,0
g457,55,72,613,0
g458,55,72,774,0
g459,55,72,935,0
g460,55,72,1096,0
g461,55,72,1250,0
g462,112,36,14,0
g463,55,72,130,0
g464,112,36,14,0
g465,112,36,14,0
g466,112,36,14,0
g467,112,36,14,0
g468,112,36,14,0
g469,112,36,14,0
g470,10,13,260,0
g471,10,13,260,0
g472,10,13,260,0
g473,17,11,160,0
g474,17,11,164,0
g475,17,11,161,0
g476,17,11,161,0
g477,17,11,161,0
g478,5,82,265,0
g479,5,82,265,0
g480,5,81,265,0
g481,103,40,23,0
g482,103,40,23,0
g483,27,18,158,0
g484,27,71,158,0
g485,27,71,158,0
g486,27,18,319,0
g487,27,71,319,0
g488,27,71,319,0
g489,27,18,480,0
g490,27,71,480,0
g491,27,71,480,0
g492,103,40,23,0
g493,27,18,641,0
g494,27,71,641,0
g495,27,71,641,0
g496,27,18,802,0
g497,27,71,802,0
g498,27,71,802,0
g499,27,18,963,0
g500,27,71,963,0
g501,27,71,963,0
g502,27,18,1124,0
g503,27,71,1124,0
g504,27,71,1124,0
g505,27,18,1278,0
g506,27,71,1278,0
g507,27,71,1278,0
g508,103,40,23,0
g509,103,40,23,0
g510,103,40,23,0
g511,103,40,23,0
g512,103,40,23,0
g513,17,11,160,0
g514,17,11,160,0
g515,17,11,164,0
g516,17,11,160,0
g517,17,11,160,0
g518,17,11,167,0
g519,17,11,167,0
g520,17,11,167,0
g521,9,19,124,0
g522,17,11,167,0
g523,9,19,105,0
g524,17,11,167,0
g525,17,11,167,0
g526,17,11,167,0
g527,9,19,105,0
g528,17,11,167,0
g529,9,19,115,0
g530,17,11,164,0
g531,17,11,164,0
g532,17,11,164,0
g533,17,11,164,0
g534,17,11,164,0
g535,17,11,164,0
g536,9,19,97,0
g537,17,11,164,0
g538,17,11,164,0
g539,9,19,97,0
g540,17,11,164,0
g541,17,11,164,0
g542,9,19,97,0
g543,17,11,164,0
g544,17,11,164,0
g545,17,11,164,0
g546,10,12,245,0
g547,17,11,164,0
g548,10,12,245,0
g549,10,12,244,0
g550,9,19,97,0
g551,17,11,164,0
g552,17,11,164,0
g553,17,11,161,0
g554,17,11,161,0
g555,17,11,161,0
g556,17,11,161,0
g557,17,11,161,0
g558,17,11,164,0
g559,17,11,164,0
g560,17,11,164,0
g561,17,11,164,0
g562,17,11,164,0
g563,17,11,164,0
g564,17,11,161,0
g565,17,11,161,0
g566,17,11,161,0
g567,17,11,161,0
g568,17,11,161,0
g569,17,11,161,0
g570,17,11,161,0
g571,17,11,161,0
g572,19,13,161,0
g573,19,13,161,0
g574,19,13,161,0
g575,19,13,161,0
g576,19,13,161,0
g577,19,13,161,0
