gate,CC0,CC1,CO,is_trojan
g0,2,2,26,0
g1,20,11,118,0
g2,20,11,118,0
g3,20,11,98,0
g4,20,11,98,0
g5,10,30,128,0
g6,10,28,128,0
g7,10,27,108,0
g8,10,24,108,0
g9,20,11,120,0
g10,20,11,110,0
g11,20,11,110,0
g12,20,11,110,0
g13,20,11,110,0
g14,20,11,110,0
g15,20,11,88,0
g16,20,11,110,0
g17,20,11,110,0
g18,20,11,110,0
g19,20,11,110,0
g20,20,11,110,0
g21,20,11,88,0
g22,20,11,110,0
g23,20,11,110,0
g24,20,11,87,0
g25,20,11,111,0
g26,20,11,110,0
g27,20,11,87,0
g28,20,11,110,0
g29,20,11,110,0
g30,20,11,110,0
g31,20,11,111,0
g32,20,11,110,0
g33,20,11,87,0
g34,20,11,110,0
g35,20,11,87,0
g36,20,11,87,0
g37,20,11,110,0
g38,20,11,110,0
g39,20,11,110,0
g40,20,11,110,0
g41,20,11,111,0
g42,20,11,110,0
g43,20,11,110,0
g44,20,11,110,0
g45,20,11,111,0
g46,20,11,110,0
g47,20,11,110,0
g48,20,11,110,0
g49,20,11,110,0
g50,20,11,110,0
g51,20,11,87,0
g52,20,11,110,0
g53,20,11,110,0
g54,20,11,110,0
g55,20,11,110,0
g56,20,11,110,0
g57,20,11,110,0
g58,20,11,111,0
g59,20,11,110,0
g60,20,11,110,0
g61,20,11,110,0
g62,20,11,110,0
g63,20,11,110,0
g64,20,11,111,0
g65,20,11,110,0
g66,20,11,110,0
g67,20,11,110,0
g68,20,11,110,0
g69,24,24,134,0
g70,22,22,134,0
g71,21,21,114,0
g72,18,20,114,0
g73,10,15,120,0
g74,10,15,120,0
g75,10,15,120,0
g76,10,15,120,0
g77,10,15,121,0
g78,10,15,120,0
g79,10,15,120,0
g80,10,15,120,0
g81,10,15,120,0
g82,10,15,120,0
g83,10,15,120,0
g84,10,15,98,0
g85,10,15,120,0
g86,10,15,121,0
g87,10,15,120,0
g88,10,15,120,0
g89,10,15,120,0
g90,10,15,130,0
g91,10,15,120,0
g92,10,15,97,0
g93,10,15,120,0
g94,10,15,97,0
g95,10,15,120,0
g96,10,15,120,0
g97,10,15,98,0
g98,10,15,120,0
g99,10,15,121,0
g100,10,15,120,0
g101,10,15,97,0
g102,10,15,120,0
g103,10,15,120,0
g104,10,15,120,0
g105,10,15,120,0
g106,10,15,97,0
g107,10,15,120,0
g108,10,15,120,0
g109,10,15,97,0
g110,10,15,120,0
g111,10,15,120,0
g112,10,15,120,0
g113,10,15,120,0
g114,10,15,121,0
g115,10,15,120,0
g116,10,15,120,0
g117,10,15,120,0
g118,10,15,120,0
g119,10,15,120,0
g120,10,15,120,0
g121,10,15,120,0
g122,10,15,120,0
g123,10,15,120,0
g124,10,15,120,0
g125,10,15,97,0
g126,10,15,120,0
g127,10,15,120,0
g128,10,15,121,0
g129,10,15,120,0
g130,10,15,121,0
g131,10,15,120,0
g132,10,15,120,0
g133,9,10,122,0
g134,9,10,121,0
g135,9,10,121,0
g136,9,10,121,0
g137,9,10,98,0
g138,9,10,121,0
g139,9,10,122,0
g140,9,10,121,0
g141,9,10,99,0
g142,9,10,109,0
g143,9,10,121,0
g144,9,10,121,0
g145,9,10,121,0
g146,10,20,99,0
g147,9,10,121,0
g148,9,10,121,0
g149,9,10,98,0
g150,9,10,121,0
g151,9,10,129,0
g152,9,10,122,0
g153,9,10,121,0
g154,9,10,99,0
g155,9,10,129,0
g156,9,10,121,0
g157,9,10,121,0
g158,9,10,121,0
g159,9,10,109,0
g160,10,20,119,0
g161,9,10,121,0
g162,9,10,121,0
g163,9,10,98,0
g164,9,10,121,0
g165,10,20,119,0
g166,10,20,101,0
g167,9,10,121,0
g168,9,10,121,0
g169,9,10,121,0
g170,9,10,121,0
g171,9,10,121,0
g172,9,10,121,0
g173,9,10,98,0
g174,9,10,121,0
g175,9,10,121,0
g176,9,10,122,0
g177,9,10,121,0
g178,9,10,121,0
g179,9,10,121,0
g180,9,10,131,0
g181,9,10,121,0
g182,9,10,121,0
g183,9,10,121,0
g184,9,10,98,0
g185,9,10,121,0
g186,9,10,98,0
g187,9,10,121,0
g188,9,10,121,0
g189,9,10,121,0
g190,9,10,121,0
g191,9,10,121,0
g192,9,10,121,0
g193,9,10,121,0
g194,9,10,122,0
g195,9,10,121,0
g196,9,10,122,0
g197,9,10,121,0
g198,9,10,121,0
g199,9,10,121,0
g200,9,10,121,0
g201,9,9,126,0
g202,9,9,127,0
g203,9,9,126,0
g204,9,9,126,0
g205,9,9,126,0
g206,4,8,127,0
g207,4,8,127,0
g208,9,9,126,0
g209,9,9,126,0
g210,4,8,127,0
g211,4,8,127,0
g212,9,9,126,0
g213,4,8,127,0
g214,4,8,127,0
g215,9,9,126,0
g216,4,8,105,0
g217,4,8,127,0
g218,9,9,126,0
g219,4,8,104,0
g220,4,8,127,0
g221,4,8,127,0
g222,9,9,126,0
g223,9,9,126,0
g224,9,9,104,0
g225,4,8,127,0
g226,9,9,136,0
g227,4,8,104,0
g228,9,9,126,0
g229,9,9,126,0
g230,9,9,127,0
g231,4,8,127,0
g232,4,8,127,0
g233,4,8,127,0
g234,4,8,128,0
g235,9,9,126,0
g236,4,8,128,0
g237,9,9,126,0
g238,4,8,127,0
g239,9,9,126,0
g240,4,8,137,0
g241,4,8,127,0
g242,4,8,127,0
g243,4,8,127,0
g244,9,9,126,0
g245,4,8,127,0
g246,9,9,103,0
g247,4,8,128,0
g248,9,9,126,0
g249,9,9,127,0
g250,4,8,127,0
g251,9,9,126,0
g252,4,8,135,0
g253,4,8,127,0
g254,9,9,103,0
g255,9,9,126,0
g256,4,8,128,0
g257,9,9,126,0
g258,4,8,127,0
g259,4,8,127,0
g260,4,8,104,0
g261,9,9,126,0
g262,4,8,127,0
g263,14,18,125,0
g264,5,9,107,0
g265,5,9,107,0
g266,5,9,107,0
g267,5,9,130,0
g268,5,9,130,0
g269,5,9,130,0
g270,5,9,107,0
g271,5,9,107,0
g272,4,8,104,0
g273,9,9,126,0
g274,4,8,127,0
g275,4,8,115,0
g276,9,9,126,0
g277,9,9,127,0
g278,9,9,103,0
g279,4,8,127,0
g280,9,9,103,0
g281,4,8,135,0
g282,9,9,126,0
g283,4,8,127,0
g284,9,9,126,0
g285,9,9,126,0
g286,4,8,127,0
g287,4,8,127,0
g288,9,9,126,0
g289,9,9,104,0
g290,9,9,126,0
g291,9,9,103,0
g292,9,9,126,0
g293,9,9,103,0
g294,9,9,127,0
g295,9,9,126,0
g296,4,8,104,0
g297,9,9,126,0
g298,4,8,104,0
g299,4,8,127,0
g300,4,8,127,0
g301,9,9,126,0
g302,4,8,127,0
g303,4,8,127,0
g304,4,8,127,0
g305,4,8,128,0
g306,9,9,126,0
g307,4,8,127,0
g308,9,9,126,0
g309,4,8,115,0
g310,9,9,126,0
g311,9,9,126,0
g312,4,8,127,0
g313,4,8,127,0
g314,4,8,127,0
g315,9,9,126,0
g316,9,9,126,0
g317,4,8,127,0
g318,9,9,126,0
g319,4,8,127,0
g320,9,9,126,0
g321,4,8,105,0
g322,9,9,126,0
g323,4,8,127,0
g324,4,8,127,0
g325,4,8,128,0
g326,4,8,127,0
g327,9,9,126,0
g328,9,9,127,0
g329,9,9,126,0
g330,4,8,127,0
g331,4,8,127,0
g332,9,9,126,0
g333,4,8,127,0
g334,14,18,107,0
g335,14,18,105,0
g336,14,18,125,0
g337,5,9,103,0
g338,5,9,103,0
g339,5,9,126,0
g340,5,9,114,0
g341,5,9,103,0
g342,5,9,114,0
g343,5,9,103,0
g344,5,9,114,0
g345,7,3,0,0
g346,7,3,0,0
g347,7,3,0,0
g348,7,3,0,0
g349,7,3,0,0
g350,7,3,0,0
g351,7,3,0,0
g352,7,3,0,0
g353,7,3,0,0
g354,7,3,0,0
g355,7,3,0,0
g356,7,3,0,0
g357,7,3,0,0
g358,7,3,0,0
g359,7,3,0,0
g360,7,3,0,0
g361,7,3,0,0
g362,7,3,0,0
g363,7,3,0,0
g364,7,3,0,0
g365,7,3,0,0
g366,7,3,0,0
g367,7,3,0,0
g368,7,3,0,0
g369,7,3,0,0
g370,7,3,0,0
g371,7,3,0,0
g372,7,3,0,0
g373,7,3,0,0
g374,7,3,0,0
g375,7,3,0,0
g376,7,3,0,0
g377,7,3,0,0
g378,7,3,0,0
g379,7,3,0,0
g380,7,3,0,0
g381,7,3,0,0
g382,7,3,0,0
g383,7,3,0,0
g384,7,3,0,0
g385,7,3,0,0
g386,7,3,0,0
g387,7,3,0,0
g388,7,3,0,0
g389,7,3,0,0
g390,7,3,0,0
g391,7,3,0,0
g392,7,3,0,0
g393,7,3,0,0
g394,7,3,0,0
g395,7,3,0,0
g396,7,3,0,0
g397,7,3,0,0
g398,7,3,0,0
g399,7,3,0,0
g400,7,3,0,0
g401,7,3,0,0
g402,7,3,0,0
g403,7,3,0,0
g404,7,3,0,0
g405,7,3,0,0
g406,7,3,0,0
g407,7,3,0,0
g408,7,3,0,0
g409,7,3,56,0
g410,7,3,56,0
g411,7,3,56,0
g412,7,3,56,0
g413,7,3,0,0
g414,7,3,0,0
g415,7,3,0,0
g416,7,3,0,0
g417,7,3,0,0
g418,7,3,0,0
g419,7,3,0,0
g420,7,3,0,0
g421,7,3,0,0
g422,7,3,0,0
g423,7,3,0,0
g424,7,3,0,0
g425,7,3,0,0
g426,7,3,0,0
g427,7,3,0,0
g428,7,3,0,0
g429,7,3,0,0
g430,7,3,0,0
g431,7,3,0,0
g432,7,3,0,0
g433,7,3,0,0
g434,7,3,0,0
g435,7,3,0,0
g436,7,3,0,0
g437,7,3,0,0
g438,7,3,0,0
g439,7,3,0,0
g440,7,3,0,0
g441,7,3,0,0
g442,7,3,0,0
g443,7,3,0,0
g444,7,3,0,0
g445,7,3,0,0
g446,7,3,0,0
g447,7,3,0,0
g448,7,3,0,0
g449,7,3,0,0
g450,7,3,0,0
g451,7,3,0,0
g452,7,3,0,0
g453,7,3,0,0
g454,7,3,0,0
g455,7,3,0,0
g456,7,3,0,0
g457,7,3,0,0
g458,7,3,0,0
g459,7,3,0,0
g460,7,3,0,0
g461,7,3,0,0
g462,7,3,0,0
g463,7,3,0,0
g464,7,3,0,0
g465,7,3,0,0
g466,7,3,0,0
g467,7,3,0,0
g468,7,3,0,0
g469,7,3,0,0
g470,7,3,0,0
g471,7,3,0,0
g472,7,3,0,0
g473,7,3,0,0
g474,7,3,0,0
g475,7,3,0,0
g476,7,3,0,0
g477,7,3,492,0
g478,7,3,492,0
g479,7,3,496,0
g480,7,3,496,0
g481,7,3,492,0
g482,7,3,496,0
g483,7,3,492,0
g484,7,3,496,0
g485,7,3,492,0
g486,7,3,496,0
g487,7,3,492,0
g488,7,3,492,0
g489,7,3,496,0
g490,7,3,492,0
g491,7,3,496,0
g492,7,3,492,0
g493,7,3,496,0
g494,7,3,492,0
g495,7,3,496,0
g496,7,3,492,0
g497,7,3,496,0
g498,7,3,492,0
g499,7,3,496,0
g500,7,3,492,0
g501,7,3,492,0
g502,7,3,496,0
g503,7,3,496,0
g504,7,3,496,0
g505,7,3,496,0
g506,7,3,492,0
g507,7,3,492,0
g508,7,3,492,0
g509,7,3,33,0
g510,7,3,52,0
g511,7,3,42,0
g512,7,3,0,0
g513,7,3,0,0
g514,7,3,0,0
g515,7,3,0,0
g516,7,3,0,0
g517,7,3,0,0
g518,7,3,0,0
g519,7,3,0,0
g520,7,3,0,0
g521,7,3,0,0
g522,7,3,0,0
g523,7,3,0,0
g524,7,3,0,0
g525,7,3,0,0
g526,7,3,0,0
g527,7,3,0,0
g528,7,3,0,0
g529,7,3,0,0
g530,7,3,0,0
g531,7,3,0,0
g532,7,3,0,0
g533,7,3,0,0
g534,7,3,0,0
g535,7,3,0,0
g536,7,3,0,0
g537,7,3,0,0
g538,7,3,0,0
g539,7,3,0,0
g540,7,3,0,0
g541,7,3,0,0
g542,7,3,0,0
g543,7,3,0,0
g544,7,3,0,0
g545,7,3,0,0
g546,7,3,0,0
g547,7,3,0,0
g548,7,3,0,0
g549,7,3,0,0
g550,7,3,0,0
g551,7,3,0,0
g552,7,3,0,0
g553,7,3,0,0
g554,7,3,0,0
g555,7,3,0,0
g556,7,3,0,0
g557,7,3,0,0
g558,7,3,0,0
g559,7,3,0,0
g560,7,3,0,0
g561,7,3,0,0
g562,7,3,0,0
g563,7,3,0,0
g564,7,3,0,0
g565,7,3,0,0
g566,7,3,0,0
g567,7,3,0,0
g568,7,3,0,0
g569,7,3,0,0
g570,7,3,0,0
g571,7,3,0,0
g572,7,3,0,0
g573,7,3,0,0
g574,7,3,0,0
g575,7,3,0,0
g576,7,3,90,0
g577,7,3,90,0
g578,7,3,90,0
g579,7,3,90,0
g580,7,3,492,0
g581,7,3,492,0
g582,7,3,492,0
g583,7,3,492,0
g584,7,3,492,0
g585,7,3,496,0
g586,7,3,496,0
g587,7,3,496,0
g588,7,3,492,0
g589,7,3,492,0
g590,7,3,496,0
g591,7,3,496,0
g592,7,3,496,0
g593,7,3,496,0
g594,7,3,492,0
g595,7,3,496,0
g596,7,3,492,0
g597,7,3,496,0
g598,7,3,492,0
g599,7,3,496,0
g600,7,3,496,0
g601,7,3,496,0
g602,7,3,496,0
g603,7,3,496,0
g604,7,3,492,0
g605,7,3,496,0
g606,7,3,492,0
g607,7,3,496,0
g608,7,3,492,0
g609,7,3,496,0
g610,7,3,492,0
g611,7,3,492,0
g612,23,22,7,0
g613,23,22,7,0
g614,23,22,7,0
g615,23,21,7,0
g616,31,24,7,0
g617,30,21,7,0
g618,30,21,7,0
g619,28,21,7,0
g620,31,24,7,0
g621,31,24,7,0
g622,30,21,7,0
g623,16,21,14,0
g624,16,21,14,0
g625,16,21,14,0
g626,13,60,17,0
g627,31,24,7,0
g628,4,32,59,0
g629,4,32,40,0
g630,4,30,49,0
g631,14,23,24,0
g632,14,23,24,0
g633,14,23,24,0
g634,14,23,24,0
g635,11,20,24,0
g636,13,20,24,0
g637,13,20,24,0
g638,13,20,24,0
g639,26,20,53,0
g640,28,18,63,0
g641,28,15,44,0
g642,6,59,24,0
g643,6,59,24,0
g644,6,59,24,0
g645,6,59,24,0
g646,18,18,7,0
g647,5,19,32,0
g648,5,19,32,0
g649,5,19,30,0
g650,6,22,32,0
g651,6,22,32,0
g652,6,22,32,0
g653,6,22,32,0
g654,9,20,21,0
g655,9,20,21,0
g656,9,20,21,0
g657,9,20,21,0
g658,9,27,72,0
g659,9,27,64,0
