gate,CC0,CC1,CO,is_trojan
g0,8,4,0,0
g1,8,4,0,0
g2,8,4,0,0
g3,8,4,0,0
g4,8,4,0,0
g5,8,4,0,0
g6,8,4,0,0
g7,8,4,0,0
g8,7,3,0,0
g9,7,3,0,0
g10,9,3,7,0
g11,3,10,7,0
g12,6,7,10,0
g13,7,6,10,0
g14,3,138,13,0
g15,3,66,13,0
g16,135,10,16,0
g17,7,3,0,0
g18,63,17,16,0
g19,101,9,50,0
g20,14,11,7,0
g21,47,16,32,0
g22,8,10,13,0
g23,84,9,67,0
g24,39,16,40,0
g25,7,3,0,0
g26,7,3,0,0
g27,7,3,0,0
g28,7,3,0,0
g29,7,3,0,0
g30,7,3,0,0
g31,7,3,0,0
g32,7,3,0,0
g33,67,10,84,0
g34,4,20,17,0
g35,5,17,16,0
g36,8,10,7,0
g37,8,10,7,0
g38,31,17,48,0
g39,8,10,7,0
g40,8,10,7,0
g41,8,10,7,0
g42,8,10,7,0
g43,8,10,7,0
g44,8,10,7,0
g45,33,9,118,0
g46,14,5,23,0
g47,14,5,19,0
g48,33,9,118,0
g49,33,9,118,0
g50,4,13,11,0
g51,4,13,11,0
g52,15,16,64,0
g53,15,16,64,0
g54,15,16,64,0
g55,4,13,11,0
g56,4,13,11,0
g57,4,13,11,0
g58,4,13,11,0
g59,4,13,11,0
g60,4,13,11,0
g61,16,8,135,0
g62,16,8,135,0
g63,16,8,135,0
g64,16,8,135,0
g65,16,8,135,0
g66,16,8,135,0
g67,16,8,135,0
g68,16,8,135,0
g69,7,15,17,0
g70,7,15,17,0
g71,7,15,17,0
g72,7,15,17,0
g73,7,15,17,0
g74,7,15,17,0
g75,7,15,17,0
g76,7,15,17,0
g77,7,11,25,0
g78,7,11,25,0
g79,7,11,25,0
g80,7,11,25,0
g81,7,11,25,0
g82,7,11,25,0
g83,7,11,25,0
g84,7,11,25,0
g85,7,6,25,0
g86,7,6,25,0
g87,7,6,25,0
g88,7,6,25,0
g89,7,6,25,0
g90,7,6,25,0
g91,7,6,25,0
g92,7,6,25,0
g93,3,10,29,0
g94,3,10,29,0
g95,3,10,29,0
g96,3,10,29,0
g97,3,10,29,0
g98,3,10,29,0
g99,3,10,29,0
g100,3,10,29,0
g101,3,15,29,0
g102,3,15,29,0
g103,3,15,29,0
g104,3,15,29,0
g105,3,15,29,0
g106,3,15,29,0
g107,3,15,29,0
g108,3,15,29,0
g109,3,15,29,0
g110,3,15,29,0
g111,3,15,29,0
g112,3,15,29,0
g113,3,15,29,0
g114,3,16,29,0
g115,3,16,29,0
g116,3,15,29,0
g117,5,2,34,0
g118,10,2,34,0
g119,10,2,34,0
g120,3,8,36,0
g121,8,3,36,0
g122,8,3,36,0
g123,3,9,12,0
g124,3,9,12,0
g125,3,9,18,0
g126,3,9,12,0
g127,3,9,12,0
g128,3,9,12,0
g129,3,9,12,0
g130,3,9,12,0
g131,3,9,12,0
g132,5,5,39,0
g133,5,3,39,0
g134,5,3,32,0
g135,3,5,29,0
g136,3,5,29,0
g137,3,5,29,0
g138,3,5,29,0
g139,3,5,29,0
g140,2,4,31,0
g141,5,3,19,0
g142,3,5,29,0
g143,3,5,29,0
g144,3,5,29,0
g145,2,6,14,0
g146,2,6,14,0
g147,2,4,40,0
g148,5,3,40,0
g149,4,2,17,0
g150,2,2,32,0
g151,2,2,32,0
g152,2,2,43,0
g153,2,2,43,0
g154,4,8,17,0
g155,4,8,17,0
g156,2,2,42,0
g157,4,8,17,0
g158,4,8,17,0
g159,2,2,14,0
g160,4,8,17,0
g161,4,8,17,0
g162,2,2,32,0
g163,2,2,32,0
g164,2,2,32,0
g165,2,2,32,0
g166,2,2,42,0
g167,4,8,23,0
g168,2,2,32,0
g169,2,2,32,0
g170,2,2,33,0
g171,4,8,16,0
g172,2,2,32,0
g173,4,8,16,0
g174,2,2,22,0
g175,4,8,17,0
g176,4,8,17,0
