gate,CC0,CC1,CO,is_trojan
CONST_0,1,1,1,0
CONST_1,1,1,7,0
n0,1,1,21,0
n1,1,1,23,0
n2,1,1,181,0
n3,1,1,33,0
n4[31],1,1,96,0
n4[30],1,1,96,0
n4[29],1,1,96,0
n4[28],1,1,96,0
n4[27],1,1,96,0
n4[26],1,1,96,0
n4[25],1,1,96,0
n4[24],1,1,96,0
n4[23],1,1,96,0
n4[22],1,1,96,0
n4[21],1,1,96,0
n4[20],1,1,96,0
n4[19],1,1,96,0
n4[18],1,1,96,0
n4[17],1,1,96,0
n4[16],1,1,96,0
n4[15],1,1,96,0
n4[14],1,1,96,0
n4[13],1,1,96,0
n4[12],1,1,96,0
n4[11],1,1,96,0
n4[10],1,1,96,0
n4[9],1,1,96,0
n4[8],1,1,96,0
n4[7],1,1,96,0
n4[6],1,1,96,0
n4[5],1,1,96,0
n4[4],1,1,96,0
n4[3],1,1,96,0
n4[2],1,1,96,0
n4[1],1,1,96,0
n4[0],1,1,96,0
n5[31],1,1,137,0
n5[30],1,1,139,0
n5[29],1,1,139,0
n5[28],1,1,139,0
n5[27],1,1,139,0
n5[26],1,1,137,0
n5[25],1,1,137,0
n5[24],1,1,139,0
n5[23],1,1,137,0
n5[22],1,1,139,0
n5[21],1,1,137,0
n5[20],1,1,137,0
n5[19],1,1,137,0
n5[18],1,1,137,0
n5[17],1,1,139,0
n5[16],1,1,137,0
n5[15],1,1,139,0
n5[14],1,1,139,0
n5[13],1,1,137,0
n5[12],1,1,139,0
n5[11],1,1,139,0
n5[10],1,1,139,0
n5[9],1,1,137,0
n5[8],1,1,137,0
n5[7],1,1,139,0
n5[6],1,1,137,0
n5[5],1,1,137,0
n5[4],1,1,139,0
n5[3],1,1,137,0
n5[2],1,1,139,0
n5[1],1,1,143,0
n5[0],1,1,143,0
n6[3],1,1,89,0
n6[2],1,1,89,0
n6[1],1,1,89,0
n6[0],1,1,89,0
n7[1],1,1,91,0
n7[0],1,1,91,0
n8[7],1,1,89,0
n8[6],1,1,89,0
n8[5],1,1,89,0
n8[4],1,1,89,0
n8[3],1,1,44,0
n8[2],1,1,46,0
n8[1],1,1,44,0
n8[0],1,1,46,0
g0,9,73,21,0
g1,4,72,26,0
g2,7,38,19,0
g3,2,6,28,0
g4,10,13,69,0
g5,13,31,58,0
g6,2,2,136,0
g7,10,10,14,0
g8,3,2,94,0
g9,3,75,115,0
g10,3,2,94,0
g11,2,2,138,0
g12,18,11,8,0
g13,4,30,114,0
g14,10,16,109,0
g15,4,9,43,0
g16,4,9,43,0
g17,16,11,8,0
g18,12,7,18,0
g19,10,10,14,0
g20,8,3,91,0
g21,10,16,108,0
g22,12,21,19,0
g23,4,9,94,0
g24,9,3,129,0
g25,19,14,52,0
g26,4,9,30,0
g27,6,62,65,0
g28,10,10,14,0
g29,24,7,66,0
g30,15,17,99,0
g31,8,3,46,0
g32,5,28,25,0
g33,7,50,114,0
g34,2,2,136,0
g35,10,13,56,0
g36,4,30,110,0
g37,18,11,8,0
g38,8,3,0,0
g39,15,17,104,0
g40,4,9,94,0
g41,18,11,8,0
g42,20,15,195,0
g43,55,6,233,1
g44,15,17,97,0
g45,9,72,21,0
g46,20,15,130,0
g47,4,9,88,0
g48,10,10,16,0
g49,9,3,129,0
g50,4,9,94,0
g51,8,29,65,0
g52,8,3,96,1
g53,21,15,97,0
g54,4,9,95,0
g55,53,5,107,0
g56,4,30,110,0
g57,8,3,89,0
g58,8,29,65,0
g59,11,41,108,0
g60,4,30,108,0
g61,4,72,26,0
g62,8,29,65,0
g63,4,9,30,0
g64,8,3,96,1
g65,4,30,110,0
g66,15,17,103,0
g67,10,38,108,0
g68,9,4,0,0
g69,4,72,26,0
g70,9,4,0,0
g71,72,5,118,0
g72,31,17,8,0
g73,4,9,88,0
g74,4,9,90,0
g75,8,3,0,0
g76,18,11,8,0
g77,10,10,14,0
g78,6,37,112,0
g79,21,14,97,0
g80,7,30,19,0
g81,10,15,29,0
g82,8,3,44,0
g83,19,14,52,0
g84,9,4,0,0
g85,7,26,19,0
g86,35,5,253,1
g87,8,3,95,0
g88,4,9,20,0
g89,2,6,28,0
g90,4,9,88,0
g91,21,14,99,0
g92,171,6,117,1
g93,3,75,115,0
g94,11,21,113,0
g95,8,3,0,0
g96,16,11,8,0
g97,4,9,30,0
g98,4,71,26,0
g99,4,30,108,0
g100,4,9,22,0
g101,39,6,125,0
g102,10,39,129,0
g103,8,3,91,0
g104,9,3,129,0
g105,4,9,30,0
g106,9,4,0,0
g107,8,3,0,0
g108,10,10,14,0
g109,4,9,94,0
g110,10,10,109,0
g111,20,10,115,0
g112,10,16,102,0
g113,8,3,46,0
g114,10,16,109,0
g115,9,3,129,0
g116,4,9,45,0
g117,15,17,103,0
g118,8,3,91,0
g119,10,16,102,0
g120,8,3,91,0
g121,2,2,43,0
g122,18,13,8,0
g123,4,71,26,0
g124,4,72,26,0
g125,10,10,16,0
g126,4,9,284,1
g127,8,3,0,0
g128,10,38,108,0
g129,4,73,26,0
g130,7,38,19,0
g131,10,16,104,0
g132,9,72,21,0
g133,4,9,22,0
g134,10,10,16,0
g135,9,4,0,0
g136,8,3,46,0
g137,21,24,8,0
g138,4,72,26,0
g139,10,16,108,0
g140,4,71,26,0
g141,4,9,43,0
g142,10,10,14,0
g143,15,17,99,0
g144,15,17,97,0
g145,8,3,95,0
g146,5,17,43,0
g147,12,7,45,0
g148,8,3,0,0
g149,9,73,21,0
g150,8,3,0,0
g151,10,15,195,0
g152,19,14,52,0
g153,3,15,75,0
g154,15,17,103,0
g155,4,9,30,0
g156,19,14,52,0
g157,6,37,112,0
g158,19,14,52,0
g159,4,9,94,0
g160,8,3,0,0
g161,4,9,45,0
g162,17,10,158,0
g163,4,9,95,0
g164,10,16,104,0
g165,8,3,46,0
g166,8,3,0,0
g167,17,10,158,0
g168,4,30,114,0
g169,18,11,8,0
g170,16,11,8,0
g171,4,72,26,0
g172,4,9,18,0
g173,9,4,0,0
g174,4,9,90,0
g175,21,15,97,0
g176,10,10,16,0
g177,3,2,94,0
g178,8,3,29,0
g179,8,3,44,0
g180,31,5,257,1
g181,4,30,114,0
g182,4,9,45,0
g183,3,67,115,0
g184,4,9,30,0
g185,4,9,94,0
g186,8,3,111,0
g187,15,17,103,0
g188,4,30,115,0
g189,4,73,26,0
g190,4,9,95,0
g191,22,8,8,0
g192,5,28,19,0
g193,4,30,115,0
g194,4,9,95,0
g195,3,2,94,0
g196,3,2,70,0
g197,12,7,45,0
g198,7,30,19,0
g199,14,9,169,0
g200,4,9,90,0
g201,22,8,8,0
g202,12,7,45,0
g203,4,9,121,0
g204,16,11,8,0
g205,8,3,44,0
g206,8,3,44,0
g207,4,9,88,0
g208,4,72,26,0
g209,9,3,131,0
g210,15,17,104,0
g211,8,3,0,0
g212,8,29,65,0
g213,8,3,44,0
g214,10,10,12,0
g215,9,4,0,0
g216,8,29,63,0
g217,4,73,26,0
g218,10,15,27,0
g219,10,9,24,0
g220,10,13,61,0
g221,8,3,0,0
g222,14,12,52,0
g223,18,11,8,0
g224,9,4,0,0
g225,10,38,108,0
g226,5,28,19,0
g227,15,17,103,0
g228,19,14,54,0
g229,4,9,95,0
g230,8,3,89,0
g231,6,37,114,0
g232,9,3,131,0
g233,19,12,54,0
g234,21,14,97,0
g235,9,3,129,0
g236,7,38,19,0
g237,21,14,97,0
g238,12,7,18,0
g239,5,28,19,0
g240,10,13,56,0
g241,10,13,108,0
g242,10,11,63,0
g243,8,29,63,0
g244,4,72,26,0
g245,4,9,43,0
g246,8,3,90,0
g247,17,10,119,0
g248,17,14,101,0
g249,10,38,110,0
g250,19,14,54,0
g251,3,75,117,0
g252,4,30,110,0
g253,2,6,28,0
g254,15,10,45,0
g255,8,3,0,0
g256,8,3,0,0
g257,8,3,0,0
g258,4,9,43,0
g259,7,38,19,0
g260,8,3,96,1
g261,7,38,19,0
g262,10,16,109,0
g263,10,16,109,0
g264,5,28,19,0
g265,12,7,18,0
g266,4,30,108,0
g267,8,3,89,0
g268,4,9,30,0
g269,22,15,99,0
g270,22,8,8,0
g271,4,9,24,0
g272,4,72,26,0
g273,7,3,90,0
g274,8,3,96,1
g275,17,14,101,0
g276,15,17,104,0
g277,15,4,82,0
g278,10,10,16,0
g279,8,3,46,0
g280,4,73,26,0
g281,7,38,19,0
g282,19,14,52,0
g283,4,9,20,0
g284,2,2,0,0
g285,18,5,66,0
g286,4,9,43,0
g287,10,16,104,0
g288,10,10,16,0
g289,10,16,108,0
g290,10,16,109,0
g291,7,30,19,0
g292,2,2,0,0
g293,2,2,138,0
g294,4,9,45,0
g295,10,10,14,0
g296,8,3,46,0
g297,10,10,16,0
g298,15,17,104,0
g299,8,3,46,0
g300,10,38,108,0
g301,10,13,63,0
g302,12,7,18,0
g303,5,3,94,0
g304,6,37,112,0
g305,4,9,38,0
g306,4,73,26,0
g307,4,30,114,0
g308,16,11,8,0
g309,8,3,44,0
g310,4,72,26,0
g311,10,13,111,0
g312,18,11,8,0
g313,19,14,52,0
g314,4,30,115,0
g315,13,4,275,1
g316,10,12,16,0
g317,15,17,104,0
g318,10,16,102,0
g319,2,2,138,0
g320,9,4,0,0
g321,12,7,45,0
g322,19,14,54,0
g323,8,3,96,1
g324,4,71,26,0
g325,10,16,109,0
g326,4,9,30,0
g327,4,9,45,0
g328,4,9,30,0
g329,4,30,110,0
g330,4,30,115,0
g331,11,3,79,0
g332,6,37,114,0
g333,8,3,0,0
g334,10,16,102,0
g335,10,13,110,0
g336,17,4,108,0
g337,12,7,18,0
g338,15,17,103,0
g339,4,9,43,0
g340,8,29,65,0
g341,10,10,14,0
g342,8,3,44,0
g343,22,8,8,0
g344,8,3,96,1
g345,4,71,26,0
g346,10,10,16,0
g347,9,72,21,0
g348,4,9,38,0
g349,15,17,104,0
g350,6,37,112,0
g351,8,3,96,1
g352,9,72,21,0
g353,4,9,24,0
g354,8,3,91,0
g355,2,2,88,0
g356,10,13,63,0
g357,4,9,24,0
g358,10,13,61,0
g359,4,9,136,0
g360,10,16,109,0
g361,10,16,108,0
g362,4,9,22,0
g363,5,28,19,0
g364,63,6,225,1
g365,14,17,150,0
g366,10,16,109,0
g367,4,9,22,0
g368,8,29,63,0
g369,22,8,8,0
g370,9,4,0,0
g371,9,4,0,0
g372,3,2,94,0
g373,9,4,0,0
g374,23,16,8,0
g375,6,37,114,0
g376,8,3,89,0
g377,4,71,26,0
g378,26,4,134,0
g379,8,3,89,0
g380,19,12,54,0
g381,8,3,44,0
g382,10,38,108,0
g383,4,72,26,0
g384,5,28,19,0
g385,4,30,115,0
g386,9,4,0,0
g387,9,4,0,0
g388,9,72,21,0
g389,10,16,108,0
g390,10,16,108,0
g391,2,6,28,0
g392,20,15,125,0
g393,4,72,26,0
g394,9,4,0,0
g395,9,73,21,0
g396,19,20,51,0
g397,10,16,104,0
g398,4,73,26,0
g399,3,75,115,0
g400,8,3,44,0
g401,21,14,99,0
g402,14,30,25,0
g403,15,17,104,0
g404,7,40,112,0
g405,7,38,19,0
g406,9,3,129,0
g407,9,73,21,0
g408,14,14,52,0
g409,15,17,103,0
g410,22,8,8,0
g411,8,3,46,0
g412,4,9,45,0
g413,8,3,89,0
g414,21,15,99,0
g415,4,9,43,0
g416,8,3,91,0
g417,4,30,115,0
g418,10,13,61,0
g419,9,72,21,0
g420,7,30,19,0
g421,8,3,89,0
g422,13,4,275,1
g423,16,21,194,0
g424,8,3,95,0
g425,6,19,32,0
g426,10,13,61,0
g427,8,3,95,0
g428,9,73,21,0
g429,10,13,61,0
g430,15,17,103,0
g431,4,9,20,0
g432,9,73,21,0
g433,2,2,138,0
g434,3,75,115,0
g435,4,71,26,0
g436,8,3,44,0
g437,4,9,22,0
g438,8,3,89,0
g439,25,6,22,0
g440,4,9,90,0
g441,4,30,115,0
g442,11,31,60,0
g443,20,17,21,0
g444,4,72,26,0
g445,6,37,112,0
g446,5,28,19,0
g447,4,9,43,0
g448,8,3,0,0
g449,16,11,8,0
g450,4,30,110,0
g451,4,9,20,0
g452,10,10,14,0
g453,8,29,63,0
g454,4,30,115,0
g455,4,30,115,0
g456,17,4,143,0
g457,4,9,22,0
g458,18,11,8,0
g459,8,3,0,0
g460,15,17,99,0
g461,10,16,109,0
g462,4,72,26,0
g463,2,2,96,0
g464,22,8,8,0
g465,12,7,18,0
g466,9,4,0,0
g467,4,19,136,0
g468,35,4,125,0
g469,10,10,16,0
g470,4,9,24,0
g471,19,14,52,0
