gate,CC0,CC1,CO,is_trojan
CONST_0,1,1,#INF,0
CONST_1,1,1,17,0
n0,1,1,35,0
n1,1,1,27,0
n2[13],1,1,28,0
n2[12],1,1,28,0
n2[11],1,1,32,0
n2[10],1,1,32,0
n2[9],1,1,101,0
n2[8],1,1,101,0
n2[7],1,1,101,0
n2[6],1,1,101,0
n2[5],1,1,101,0
n2[4],1,1,101,0
n2[3],1,1,105,0
n2[2],1,1,91,0
n2[1],1,1,72,0
n2[0],1,1,67,0
n3[12],1,1,17,0
n3[11],1,1,22,0
n3[10],1,1,22,0
n3[9],1,1,22,0
n3[8],1,1,22,0
n3[7],1,1,22,0
n3[6],1,1,22,0
n3[5],1,1,22,0
n3[4],1,1,22,0
n3[3],1,1,22,0
n3[2],1,1,22,0
n3[1],1,1,20,0
n3[0],1,1,13,0
g0,4,8,18,0
g1,4,8,19,0
g2,4,8,19,0
g3,4,8,19,0
g4,4,8,19,0
g5,4,8,19,0
g6,4,8,19,0
g7,4,8,14,0
g8,4,8,19,0
g9,4,8,14,0
g10,4,8,18,0
g11,4,8,19,0
g12,4,8,19,0
g13,20,20,0,0
g14,20,20,0,0
g15,20,20,0,0
g16,20,20,0,0
g17,20,20,0,0
g18,20,20,0,0
g19,20,20,0,0
g20,20,20,0,0
g21,20,20,0,0
g22,20,20,0,0
g23,20,20,0,0
g24,20,20,0,0
g25,20,20,0,0
g26,20,20,0,0
g27,20,20,0,0
g28,20,20,0,0
g29,20,20,0,0
g30,18,18,0,0
g31,20,20,0,0
g32,20,20,0,0
g33,20,20,0,0
g34,20,20,0,0
g35,20,20,0,0
g36,20,20,0,0
g37,20,20,0,0
g38,20,20,0,0
g39,20,20,0,0
g40,20,20,0,0
g41,18,18,0,0
g42,20,20,0,0
g43,20,20,0,0
g44,20,20,0,0
g45,18,18,0,0
g46,14,14,0,0
g47,18,18,0,0
g48,14,14,0,0
g49,18,18,0,0
g50,18,18,0,0
g51,14,14,0,0
g52,16,16,4,0
g53,16,16,4,0
g54,16,16,4,0
g55,16,16,4,0
g56,16,16,4,0
g57,16,16,4,0
g58,16,16,4,0
g59,16,16,4,0
g60,16,16,4,0
g61,16,16,4,0
g62,14,14,4,0
g63,14,14,4,0
g64,10,10,4,0
g65,8,8,98,0
g66,8,8,98,0
g67,8,8,98,0
g68,8,8,98,0
g69,8,8,98,0
g70,8,8,98,0
g71,8,8,84,0
g72,8,8,76,0
g73,8,8,94,0
g74,8,8,94,0
g75,15,15,101,0
g76,15,15,101,0
g77,15,15,103,0
g78,9,12,11,0
g79,9,12,11,0
g80,9,12,11,0
g81,9,12,11,0
g82,9,12,11,0
g83,9,12,11,0
g84,9,12,11,0
g85,9,12,11,0
g86,9,7,11,0
g87,9,11,11,0
g88,9,12,11,0
g89,17,17,103,0
g90,17,17,101,0
g91,15,15,101,0
g92,15,15,101,0
g93,15,15,105,0
g94,15,15,99,0
g95,15,15,77,0
g96,14,14,71,0
g97,8,8,93,0
g98,8,8,94,0
g99,8,8,94,0
g100,8,8,92,0
g101,8,8,94,0
g102,8,8,94,0
g103,8,8,98,0
g104,8,8,65,0
g105,8,8,94,0
g106,8,8,98,0
g107,8,8,94,0
g108,8,8,93,0
g109,14,14,98,0
g110,7,7,82,0
g111,7,7,79,0
g112,3,3,69,0
g113,9,3,56,0
g114,13,7,94,0
g115,14,8,94,0
g116,14,8,94,0
g117,8,12,6,0
g118,8,12,10,0
g119,2,8,16,0
g120,6,12,16,0
g121,7,13,16,0
g122,7,13,16,0
g123,14,8,94,0
g124,14,8,94,0
g125,14,8,94,0
g126,14,8,84,0
g127,14,8,75,0
g128,14,8,94,0
g129,14,8,94,0
g130,7,13,16,0
g131,7,13,16,0
g132,7,13,16,0
g133,7,13,16,0
g134,7,13,16,0
g135,7,13,16,0
g136,7,13,16,0
g137,7,7,11,0
g138,7,7,15,0
g139,7,3,11,0
g140,7,3,15,0
g141,7,3,17,0
g142,7,3,17,0
g143,7,3,17,0
g144,7,3,17,0
g145,7,3,17,0
g146,7,3,17,0
g147,7,3,17,0
g148,7,3,17,0
g149,7,3,17,0
g150,7,3,17,0
g151,7,3,15,0
g152,7,3,11,0
g153,7,3,15,0
g154,7,3,17,0
g155,7,3,17,0
g156,7,3,17,0
g157,7,3,17,0
g158,7,3,17,0
g159,7,3,17,0
g160,7,3,17,0
g161,7,3,17,0
g162,7,3,17,0
g163,7,3,17,0
g164,7,3,15,0
g165,7,3,11,0
g166,7,3,15,0
g167,7,3,17,0
g168,7,3,17,0
g169,7,3,17,0
g170,7,3,17,0
g171,7,3,17,0
g172,7,3,17,0
g173,7,3,17,0
g174,7,3,17,0
g175,7,3,17,0
g176,7,3,17,0
g177,7,3,15,0
g178,7,3,15,0
g179,7,3,15,0
g180,7,3,20,0
g181,7,3,20,0
g182,7,3,20,0
g183,7,3,20,0
g184,7,3,20,0
g185,7,3,20,0
g186,7,3,20,0
g187,7,3,20,0
g188,7,3,20,0
g189,7,3,19,0
g190,7,3,19,0
g191,7,3,73,0
g192,7,3,73,0
g193,7,3,73,0
g194,7,3,49,0
g195,7,3,52,0
g196,7,3,45,0
g197,2,24,56,0
g198,2,22,59,0
g199,2,21,52,0
g200,22,5,58,0
g201,20,10,61,0
g202,19,7,54,0
g203,6,18,55,0
g204,7,13,27,0
g205,7,13,22,0
g206,7,13,22,0
g207,7,13,27,0
g208,7,13,27,0
g209,7,13,27,0
g210,7,13,27,0
g211,20,13,18,0
g212,7,13,27,0
g213,7,13,27,0
g214,7,13,27,0
g215,7,13,27,0
g216,7,13,26,0
g217,7,13,26,0
g218,4,13,69,0
g219,3,59,31,0
g220,21,13,24,0
g221,3,12,31,0
g222,3,12,26,0
g223,3,54,26,0
g224,3,59,26,0
g225,3,12,26,0
g226,3,12,31,0
g227,3,59,31,0
g228,3,59,31,0
